state,row,col,niche,state_rank,cell_type,niche_name,cortical_depth
4,59.6325184410287,97.29467806337928,3,3,L5/6 NP,inner (L5/6-L6b),0.7248989732917437
4,59.93453249771039,97.78956567693457,3,3,L5/6 NP,inner (L5/6-L6b),0.72978373887281
6,60.13178624742487,101.66681636238218,3,7,L6 IT,inner (L5/6-L6b),0.7494235270561853
4,60.16506313182678,103.18757964495575,3,3,L5/6 NP,inner (L5/6-L6b),0.7542868164396146
5,60.141831799254035,106.93103713398035,3,6,L6 CT,inner (L5/6-L6b),0.7723353791363365
4,60.34627920097553,109.0593681771648,3,3,L5/6 NP,inner (L5/6-L6b),0.7801110215402529
7,59.601966653683334,112.29973316659421,3,8,L6 IT Car3,inner (L5/6-L6b),0.7902801004453798
0,61.2595108726144,3.2356386423422636,0,1,L2/3 IT,superficial (L2/3),0.018886256491368762
0,61.24951609316347,11.043035769069869,0,1,L2/3 IT,superficial (L2/3),0.09222891832353847
0,60.62035262173272,11.872440550630891,0,1,L2/3 IT,superficial (L2/3),0.10257002039510739
0,61.15043250501076,17.935786090472693,0,1,L2/3 IT,superficial (L2/3),0.16406537345934036
0,61.032253265331214,19.068674203414805,0,1,L2/3 IT,superficial (L2/3),0.1736075349631255
0,60.74340911036827,21.26651939558395,0,1,L2/3 IT,superficial (L2/3),0.1918945616610266
0,61.209320162325824,22.13194606897464,0,1,L2/3 IT,superficial (L2/3),0.20066404413157424
0,61.11141425186016,22.77366296761525,0,1,L2/3 IT,superficial (L2/3),0.20919769025182997
0,61.28420442915542,23.761937370534383,0,1,L2/3 IT,superficial (L2/3),0.21750598253424927
1,60.91795293303239,26.027535292875125,0,2,L4/5 IT,superficial (L2/3),0.23349415795283737
1,61.23401654814419,27.676991316922212,0,2,L4/5 IT,superficial (L2/3),0.24877769163783975
3,60.55111369380782,34.673592745407184,1,4,L5 IT,middle (L4/5),0.3004169699845312
1,61.293033864282975,37.22926132761299,1,2,L4/5 IT,middle (L4/5),0.31547710907775023
1,60.890714549547006,41.052558341681404,1,2,L4/5 IT,middle (L4/5),0.34664272684974495
5,61.4337556785441,48.117848024516434,1,6,L6 CT,middle (L4/5),0.40556740654175605
1,61.22053010495556,58.022797300967696,1,2,L4/5 IT,middle (L4/5),0.4787820251065665
1,60.79394969000981,60.722641166847446,1,2,L4/5 IT,middle (L4/5),0.4986541485685352
1,61.28699085528682,62.40252747969897,1,2,L4/5 IT,middle (L4/5),0.5058397837590708
3,60.989697602018055,65.81531391340731,2,4,L5 IT,deep (L5),0.5363659159413625
2,60.76079244558391,77.10875940317862,2,5,L5 ET,deep (L5),0.6161067358276361
6,60.824665575443234,78.90157757413287,2,7,L6 IT,deep (L5),0.6300574882601633
3,61.05835119235817,81.58501386181814,2,4,L5 IT,deep (L5),0.6501787558941292
4,60.67431418628582,84.9677977015392,2,3,L5/6 NP,deep (L5),0.669017415051781
6,60.73656523103603,89.0778296109574,3,7,L6 IT,inner (L5/6-L6b),0.6926014197858387
4,60.82733329425,91.13787431827129,3,3,L5/6 NP,inner (L5/6-L6b),0.7038369889112935
5,60.846894364613135,91.79995347710259,3,6,L6 CT,inner (L5/6-L6b),0.7092868885461194
5,60.96633327490518,98.1645461784819,3,6,L6 CT,inner (L5/6-L6b),0.7397662945518851
1,60.89563403848344,100.34470284781679,3,2,L4/5 IT,inner (L5/6-L6b),0.7495930361595359
6,61.32821587464215,102.17962996132917,3,7,L6 IT,inner (L5/6-L6b),0.759448771147701
2,61.002159023524165,107.20942814263549,3,5,L5 ET,inner (L5/6-L6b),0.7827072038192361
5,60.67829950523549,113.11889463166408,3,6,L6 CT,inner (L5/6-L6b),0.8048379692137014
0,61.94763888943372,1.8988461192639021,0,1,L2/3 IT,superficial (L2/3),0.017094909723658108
0,62.351313360031355,3.3526594072062292,0,1,L2/3 IT,superficial (L2/3),0.0254248592569262
0,62.219101802667765,6.173456249269153,0,1,L2/3 IT,superficial (L2/3),0.05070348944595291
0,61.96523961606718,9.032966135766808,0,1,L2/3 IT,superficial (L2/3),0.07819178311133598
0,62.02767255626767,17.976384980341887,0,1,L2/3 IT,superficial (L2/3),0.17083706414700453
0,61.5669418864365,22.186771670363413,0,1,L2/3 IT,superficial (L2/3),0.20739702889412104
0,61.842255828832485,25.30139729972421,0,1,L2/3 IT,superficial (L2/3),0.2316159492311988
0,61.75032252524776,27.858117778077535,0,1,L2/3 IT,superficial (L2/3),0.2536910563750946
0,61.80461816099662,28.545807935062367,0,1,L2/3 IT,superficial (L2/3),0.2608081017740838
0,62.25641646015312,31.035303966176723,0,1,L2/3 IT,superficial (L2/3),0.2750621454913683
1,62.213140684874865,38.90134184574774,1,2,L4/5 IT,middle (L4/5),0.33668244268704633
1,61.724085956591566,40.78691529024727,1,2,L4/5 IT,middle (L4/5),0.35331470079154853
1,61.84914302876211,43.344625403615666,1,2,L4/5 IT,middle (L4/5),0.37028543913258977
3,62.038722401551446,43.62478812188168,1,4,L5 IT,middle (L4/5),0.37890677819156626
2,61.99493476892149,46.08677123613745,1,5,L5 ET,middle (L4/5),0.3964436789023739
1,61.787974598202645,50.87787495541767,1,2,L4/5 IT,middle (L4/5),0.4396585192053105
3,62.18700470359759,56.210078580066025,1,4,L5 IT,middle (L4/5),0.4744516399757785
3,62.19263355356325,64.03210381783803,2,4,L5 IT,deep (L5),0.5286830460662719
4,62.000738390338455,67.83858916780424,2,3,L5/6 NP,deep (L5),0.559175257287907
4,61.77293120549976,73.72545312584528,2,3,L5/6 NP,deep (L5),0.6025558860622029
3,61.958768965043745,76.75608863153954,2,4,L5 IT,deep (L5),0.6240405453139588
1,62.08088252782719,81.23418040468614,2,2,L4/5 IT,deep (L5),0.6520250879882545
4,61.58792827855785,84.27541863921265,2,3,L5/6 NP,deep (L5),0.671535919469229
4,62.141737165596375,86.09096134230423,2,3,L5/6 NP,deep (L5),0.6838726884849271
4,62.10260225546928,89.17748187364849,3,3,L5/6 NP,inner (L5/6-L6b),0.7017308641725986
4,61.89525761259813,89.93049633753331,3,3,L5/6 NP,inner (L5/6-L6b),0.7075238222141582
5,62.2773366729487,90.82848729228284,3,6,L6 CT,inner (L5/6-L6b),0.7132189207208917
6,61.842858257450075,93.43518537230952,3,7,L6 IT,inner (L5/6-L6b),0.7242502774473063
4,61.8794367877718,95.11340835149564,3,3,L5/6 NP,inner (L5/6-L6b),0.7347656240009419
4,61.887461739675366,97.92364866797125,3,3,L5/6 NP,inner (L5/6-L6b),0.7498278749722576
4,61.83951366175131,99.40685378260655,3,3,L5/6 NP,inner (L5/6-L6b),0.7547713255359262
4,62.24287141678374,101.00938147138147,3,3,L5/6 NP,inner (L5/6-L6b),0.7646608028514733
4,62.2559467364957,101.90263866602453,3,3,L5/6 NP,inner (L5/6-L6b),0.7696024772240597
4,62.449764838171504,102.8476465307669,3,3,L5/6 NP,inner (L5/6-L6b),0.7745132772075858
5,62.31472863178414,111.43974986038812,3,6,L6 CT,inner (L5/6-L6b),0.809204057240958
4,61.93836235741534,115.20075363775877,3,3,L5/6 NP,inner (L5/6-L6b),0.8226143691924811
0,63.280713166722336,-0.25839647974791274,0,1,L2/3 IT,superficial (L2/3),0.0068535434439134
3,63.39737126385422,0.7465867796020516,0,4,L5 IT,superficial (L2/3),0.015477651259105017
1,62.9401533026503,11.23989607008868,0,2,L4/5 IT,superficial (L2/3),0.10446643827828457
0,62.97354694089987,11.944291332384122,0,1,L2/3 IT,superficial (L2/3),0.11488142407782181
0,62.88365284923913,13.872062816951562,0,1,L2/3 IT,superficial (L2/3),0.1361540343178491
0,63.11806816269467,18.892981406200988,0,1,L2/3 IT,superficial (L2/3),0.18724745346452953
0,63.292449708188265,20.736434605640998,0,1,L2/3 IT,superficial (L2/3),0.20550083801905847
0,63.324232195375025,27.505322265644576,0,1,L2/3 IT,superficial (L2/3),0.25832974065621445
0,62.90691110650222,31.078371493796176,0,1,L2/3 IT,superficial (L2/3),0.2788176850908553
0,63.137064741999566,32.37884425883192,0,1,L2/3 IT,superficial (L2/3),0.28596129287787353
3,63.0465911592371,34.868907090133305,1,4,L5 IT,middle (L4/5),0.30882909374105283
3,62.856069127096085,35.65709496211634,1,4,L5 IT,middle (L4/5),0.3169151478191387
3,62.731378545792786,37.302102988207736,1,4,L5 IT,middle (L4/5),0.3252000730819778
3,63.04552041769019,37.93075687629238,1,4,L5 IT,middle (L4/5),0.3336511463843416
1,62.671224164969686,45.16397225272988,1,2,L4/5 IT,middle (L4/5),0.39532097626179497
2,62.787760624441866,45.65656846366684,1,5,L5 ET,middle (L4/5),0.4043332546836553
4,63.12033466141661,47.197888344292934,1,3,L5/6 NP,middle (L4/5),0.4133386770742356
1,63.19197100294446,48.818402032687644,1,2,L4/5 IT,middle (L4/5),0.43103909489364733
2,63.02304663765368,52.07208442801434,1,5,L5 ET,middle (L4/5),0.45534189480962545
3,63.20589732744831,55.26263319147694,1,4,L5 IT,middle (L4/5),0.47579145047384047
3,63.054614615516314,55.715900468526215,1,4,L5 IT,middle (L4/5),0.4820068532891346
2,63.22718323975653,58.08424979457271,1,5,L5 ET,middle (L4/5),0.49432678453182105
1,62.88601679058094,59.916257623942926,2,2,L4/5 IT,deep (L5),0.5072892319921756
2,62.63038834582755,62.09950143196551,2,5,L5 ET,deep (L5),0.5213178126223096
0,63.482713277922244,72.0180184413063,2,1,L2/3 IT,deep (L5),0.5957205722432981
5,63.22820877543236,75.18901872253387,2,6,L6 CT,deep (L5),0.6173218930580158
5,63.620729741522666,78.74266431574654,2,6,L6 CT,deep (L5),0.6543364635789791
4,63.08980146765048,83.88239954920147,2,3,L5/6 NP,deep (L5),0.6801097534106281
4,63.23582944579847,84.66945827921666,2,3,L5/6 NP,deep (L5),0.6864200315096551
4,63.084723479320466,86.9719373195282,3,3,L5/6 NP,inner (L5/6-L6b),0.6987589567871928
7,63.14870294414341,88.89872259724656,3,8,L6 IT Car3,inner (L5/6-L6b),0.7108248207935287
6,62.68049546558089,89.77860054392445,3,7,L6 IT,inner (L5/6-L6b),0.7167514803486901
5,63.08370045522046,92.82580582497829,3,6,L6 CT,inner (L5/6-L6b),0.7339041055812814
8,63.38977283532489,94.1491121485464,3,9,L6b,inner (L5/6-L6b),0.7393596454421335
5,62.83336331705032,95.64502601117938,3,6,L6 CT,inner (L5/6-L6b),0.7498775022567784
5,63.190428557993876,98.96369787185748,3,6,L6 CT,inner (L5/6-L6b),0.7650148877429326
8,62.788574754346676,100.11415565006551,3,9,L6b,inner (L5/6-L6b),0.7699963741308355
2,63.158215948344214,101.025750821676,3,5,L5 ET,inner (L5/6-L6b),0.7749712371861397
6,62.91303110218869,102.17369745887387,3,7,L6 IT,inner (L5/6-L6b),0.7799348988833968
4,62.658397094287324,102.79379356711391,3,3,L5/6 NP,inner (L5/6-L6b),0.7848688099622508
7,63.36605228367325,106.02279340414293,3,8,L6 IT Car3,inner (L5/6-L6b),0.799204793424459
4,62.82705061507184,106.75189416714996,3,3,L5/6 NP,inner (L5/6-L6b),0.8037356798389033
5,62.98380396976484,111.03355616861151,3,6,L6 CT,inner (L5/6-L6b),0.82027724595501
5,62.76204509183779,111.82502665968502,3,6,L6 CT,inner (L5/6-L6b),0.8240138229701873
4,63.468642256026975,113.99486154884474,3,3,L5/6 NP,inner (L5/6-L6b),0.8309885953500925
0,64.05287872654205,2.0880211177349994,0,1,L2/3 IT,superficial (L2/3),0.030792419431174826
0,63.99416590026887,4.002887577276957,0,1,L2/3 IT,superficial (L2/3),0.04732997283827343
7,64.00133765785831,5.162268840778805,0,8,L6 IT Car3,superficial (L2/3),0.05562671803526053
3,64.09213295715765,6.116674646454297,0,4,L5 IT,superficial (L2/3),0.06407947768722437
1,64.17230916974113,8.002233531690887,0,2,L4/5 IT,superficial (L2/3),0.08179110792127861
3,63.98701911361088,11.769299298644075,0,4,L5 IT,superficial (L2/3),0.1213990155873779
0,64.01992212144897,15.110546666854901,0,1,L2/3 IT,superficial (L2/3),0.15332874658708578
4,63.568923250469446,19.166298741840308,0,3,L5/6 NP,superficial (L2/3),0.1939792083672846
3,64.12896245519808,23.27362849244984,0,4,L5 IT,superficial (L2/3),0.2286161323468809
0,63.74388938057941,26.92981171942905,0,1,L2/3 IT,superficial (L2/3),0.2564386196057759
1,63.83914484855715,27.977990562128664,0,2,L4/5 IT,superficial (L2/3),0.26278663477518793
0,63.839178883966035,29.090756940866246,0,1,L2/3 IT,superficial (L2/3),0.26914442153833157
0,64.07429377687029,30.114573503445975,0,1,L2/3 IT,superficial (L2/3),0.2756426343905079
0,64.07325536913902,32.04682795937085,0,1,L2/3 IT,superficial (L2/3),0.28945744831470005
0,63.604706937959605,32.884963910530665,0,1,L2/3 IT,superficial (L2/3),0.29688475524954805
4,64.47386059765245,35.129011943954595,1,3,L5/6 NP,middle (L4/5),0.3127953246150908
1,63.66759174715386,39.06869111544103,1,2,L4/5 IT,middle (L4/5),0.34771187251387237
1,64.00503421549475,43.75735690841899,1,2,L4/5 IT,middle (L4/5),0.39346533940036826
3,63.95356293272766,48.126959610642885,1,4,L5 IT,middle (L4/5),0.4298905657204483
1,63.547677648163145,50.935163856185994,1,2,L4/5 IT,middle (L4/5),0.4551147904350984
3,64.22322144573224,53.94605802344223,1,4,L5 IT,middle (L4/5),0.4764934183020252
1,63.94507071978737,54.89272726232361,1,2,L4/5 IT,middle (L4/5),0.48286170389653527
3,63.74088096675679,56.87710858299789,1,4,L5 IT,middle (L4/5),0.4951672644570209
5,64.06106718216718,61.002979803071355,2,6,L6 CT,deep (L5),0.5213939283280079
0,63.25327313952314,61.782306407164626,2,1,L2/3 IT,deep (L5),0.5213178126223096
2,63.90586422790084,64.99798126482465,2,5,L5 ET,deep (L5),0.5511838277109053
2,64.00663956992652,67.1163662282092,2,5,L5 ET,deep (L5),0.5664198383857207
2,64.03362375478605,69.12623282087806,2,5,L5 ET,deep (L5),0.5813587096680631
5,64.21757731249039,71.51698366376326,2,6,L6 CT,deep (L5),0.6031639574591721
4,64.12383031090135,73.44498147501925,2,3,L5/6 NP,deep (L5),0.6103839130390841
4,63.56653065349463,73.93553843508892,2,3,L5/6 NP,deep (L5),0.6176369992645385
1,64.06705540281243,75.25724817728305,2,2,L4/5 IT,deep (L5),0.6249412783898673
4,63.79612735909546,75.89892676256085,2,3,L5/6 NP,deep (L5),0.6322946572718147
6,63.828510551689355,79.06821344650089,2,7,L6 IT,deep (L5),0.6543364635789791
2,64.22871601435709,81.84086663975508,2,5,L5 ET,deep (L5),0.6754279408824501
5,64.22483366923194,91.06987967235717,3,6,L6 CT,inner (L5/6-L6b),0.7320116889155278
5,64.37148778185853,91.99088287729406,3,6,L6 CT,inner (L5/6-L6b),0.7378868184015999
5,64.05956545265083,93.76044776712897,3,6,L6 CT,inner (L5/6-L6b),0.7492355970609563
5,64.40050814846974,96.0838313765376,3,6,L6 CT,inner (L5/6-L6b),0.7600179614095947
7,63.92421263416855,97.77465003061741,3,8,L6 IT Car3,inner (L5/6-L6b),0.7703569421520094
7,64.10415538678836,102.23433222201037,3,8,L6 IT Car3,inner (L5/6-L6b),0.7904672067817287
4,64.04591436937581,107.68117632707391,3,3,L5/6 NP,inner (L5/6-L6b),0.818923494889359
5,63.94524419406302,112.01283592332595,3,6,L6 CT,inner (L5/6-L6b),0.8352492146221806
3,63.64768669580532,113.9827162537919,3,4,L5 IT,inner (L5/6-L6b),0.8424369407236414
1,63.78069859810804,115.34529303633212,3,2,L4/5 IT,inner (L5/6-L6b),0.8457490455478952
1,65.30687492360839,2.0448263069960078,0,2,L4/5 IT,superficial (L2/3),0.0376436778908323
0,65.04032187337792,3.3308002281039277,0,1,L2/3 IT,superficial (L2/3),0.04597705816440544
2,65.29804888869901,8.082967322126452,0,5,L5 ET,superficial (L2/3),0.08872558661304702
0,64.84292428439579,10.148276991226458,0,1,L2/3 IT,superficial (L2/3),0.1077468941231611
0,64.89401196783939,13.850780704727205,0,1,L2/3 IT,superficial (L2/3),0.1492373121007409
3,65.00344688266954,14.884484219284953,0,4,L5 IT,superficial (L2/3),0.15987767862029334
0,65.03786303810251,16.028399129761375,0,1,L2/3 IT,superficial (L2/3),0.17042413263131126
2,65.02285460169055,16.822688041813095,0,5,L5 ET,superficial (L2/3),0.18078223301447574
1,65.2187807765596,17.92952701650986,0,2,L4/5 IT,superficial (L2/3),0.19086881924887025
1,64.72627254113469,18.69009425316317,0,2,L4/5 IT,superficial (L2/3),0.20060652257339284
0,65.25426222984858,22.103356224178782,0,1,L2/3 IT,superficial (L2/3),0.2270974055695049
0,64.98656344747378,22.72824431641333,0,1,L2/3 IT,superficial (L2/3),0.23487388143087304
0,65.1236955455593,23.42527825500304,0,1,L2/3 IT,superficial (L2/3),0.23487388143087304
0,64.75474464379307,31.539374975183367,0,1,L2/3 IT,superficial (L2/3),0.29296616128299396
4,65.04498546271728,34.20803925007421,1,3,L5/6 NP,middle (L4/5),0.3084542930687392
2,65.1714445841667,36.997768042873176,1,5,L5 ET,middle (L4/5),0.33464810064434314
3,64.77170707464856,46.0134701062547,1,4,L5 IT,middle (L4/5),0.41896600022682384
1,65.37405980714804,49.599211733903054,1,2,L4/5 IT,middle (L4/5),0.4541640189571802
1,64.85974608508351,51.245208200322715,1,2,L4/5 IT,middle (L4/5),0.4620943844457326
1,65.09889307471022,51.82147742840033,1,2,L4/5 IT,middle (L4/5),0.46955638530382476
2,64.88290867310025,56.36293964416708,1,5,L5 ET,middle (L4/5),0.4956297624995658
2,65.12162576659334,58.83614193858531,2,5,L5 ET,deep (L5),0.5145517296565827
0,65.30343927751478,64.43510936435148,2,1,L2/3 IT,deep (L5),0.5507773155182252
7,64.62407267646985,74.28907728787695,2,8,L6 IT Car3,deep (L5),0.6252842692446525
3,64.8194862264367,80.97521638130847,2,4,L5 IT,deep (L5),0.6768378621512329
3,65.17190147818522,82.39640262047517,2,4,L5 IT,deep (L5),0.6838185662968856
5,64.98257780426343,85.91826790524624,3,6,L6 CT,inner (L5/6-L6b),0.7102451095297789
5,65.00073664771314,86.8432889787763,3,6,L6 CT,inner (L5/6-L6b),0.7166101324652185
3,65.20585925827952,89.05727951773696,3,4,L5 IT,inner (L5/6-L6b),0.7291939173898703
4,65.24364265994599,90.80278010087507,3,3,L5/6 NP,inner (L5/6-L6b),0.7415383540632735
5,65.10362056218285,96.87033653886868,3,6,L6 CT,inner (L5/6-L6b),0.7756153221577851
4,64.88493486490341,98.74162219110839,3,3,L5/6 NP,inner (L5/6-L6b),0.7859991805286846
7,65.27256075871848,101.29825915514091,3,8,L6 IT Car3,inner (L5/6-L6b),0.7961612691694668
5,65.48793385088487,102.09679437523063,3,6,L6 CT,inner (L5/6-L6b),0.8011884382014202
6,64.94589591697147,102.8426439632113,3,7,L6 IT,inner (L5/6-L6b),0.8061738526631385
5,64.97459619301756,111.76900238452463,3,6,L6 CT,inner (L5/6-L6b),0.8465386834970381
3,66.2656089649203,0.06529970591841462,0,4,L5 IT,superficial (L2/3),0.02707655735645993
0,65.91598390691613,2.852108455772167,0,1,L2/3 IT,superficial (L2/3),0.05273138558226184
0,65.934396262174,11.838026656391447,0,1,L2/3 IT,superficial (L2/3),0.13481534043772941
0,65.77243688393094,12.918543224816299,0,1,L2/3 IT,superficial (L2/3),0.14523295152220841
0,65.88884273146212,14.312246454881102,0,1,L2/3 IT,superficial (L2/3),0.15577738373034922
0,66.13012267248817,17.667532847843322,0,1,L2/3 IT,superficial (L2/3),0.19731747381640732
2,66.08443977667963,19.06211064932772,0,5,L5 ET,superficial (L2/3),0.20706854412220593
2,66.01151096818401,20.969540412777214,0,5,L5 ET,superficial (L2/3),0.2251716421232181
0,66.0978080476989,24.30968457871226,0,1,L2/3 IT,superficial (L2/3),0.24792142062201333
0,66.04517046254415,24.87998282284356,0,1,L2/3 IT,superficial (L2/3),0.25431884077622635
0,65.89846851118648,27.114507121815297,0,1,L2/3 IT,superficial (L2/3),0.2659150764186668
1,66.24955150224915,30.1225771945272,0,2,L4/5 IT,superficial (L2/3),0.2831528531468969
0,65.90771751712249,31.11439134785782,0,1,L2/3 IT,superficial (L2/3),0.2896194831923306
0,66.13992889308851,33.81869678132537,1,1,L2/3 IT,middle (L4/5),0.31247819044269676
2,65.78104651051449,42.7802718620075,1,5,L5 ET,middle (L4/5),0.39761771730820705
2,65.85674442296487,43.98319903199756,1,5,L5 ET,middle (L4/5),0.407130773833777
1,65.94770146094204,46.06361692114352,1,2,L4/5 IT,middle (L4/5),0.42587131801738504
4,65.93250931043671,48.67114737100107,1,3,L5/6 NP,middle (L4/5),0.4526156059033228
1,66.33368584993687,51.87413284798457,1,2,L4/5 IT,middle (L4/5),0.4760387828556718
1,66.389374257158,53.02528824051946,1,2,L4/5 IT,middle (L4/5),0.48293793225821846
1,65.69979713874672,54.13083783436001,1,2,L4/5 IT,middle (L4/5),0.4894662576165978
3,66.08537249064,55.19707923412007,1,4,L5 IT,middle (L4/5),0.4957423154717281
2,66.38009141039471,56.25371798566861,1,5,L5 ET,middle (L4/5),0.5019123142250369
2,65.84483506293678,60.134414545011055,2,5,L5 ET,deep (L5),0.5280264624695381
2,65.8610399228485,63.07090667741925,2,5,L5 ET,deep (L5),0.5502718060768306
2,65.70865543850225,63.96004009907636,2,5,L5 ET,deep (L5),0.5580010868039939
3,66.54580062652813,66.75026486525479,2,4,L5 IT,deep (L5),0.5888626376359029
5,65.9581817938748,72.82961731390516,2,6,L6 CT,deep (L5),0.6257564107125346
3,66.03149430252091,77.04780183209743,2,4,L5 IT,deep (L5),0.6555556473741659
3,65.79122537900886,77.84659045684165,2,4,L5 IT,deep (L5),0.6630920357054566
3,65.9409101109735,79.91670115226911,2,4,L5 IT,deep (L5),0.6779775458099133
4,65.82763194842043,84.30658901370337,3,3,L5/6 NP,inner (L5/6-L6b),0.7060239765047504
4,65.97996485868582,89.33377685775562,3,3,L5/6 NP,inner (L5/6-L6b),0.7385580286306047
6,65.77195797138256,94.28745635919476,3,7,L6 IT,inner (L5/6-L6b),0.7693156241242387
5,65.87296940502848,94.74774086395986,3,6,L6 CT,inner (L5/6-L6b),0.7750616424477195
6,66.04472448469308,100.3065177570564,3,7,L6 IT,inner (L5/6-L6b),0.8018691612174225
5,66.00135552796134,102.18148380979544,3,6,L6 CT,inner (L5/6-L6b),0.8120586395843596
2,65.93624254647526,103.81136780186854,3,5,L5 ET,inner (L5/6-L6b),0.8220328584326448
5,66.14445633139479,106.09454350105504,3,6,L6 CT,inner (L5/6-L6b),0.8317030026500039
4,65.81573439822361,107.87120057907521,3,3,L5/6 NP,inner (L5/6-L6b),0.8409591563502908
4,65.99046419783637,109.98527055692301,3,3,L5/6 NP,inner (L5/6-L6b),0.8497169738482272
5,66.29422788812194,111.26870406497446,3,6,L6 CT,inner (L5/6-L6b),0.8538868065064599
4,65.91175803009766,114.34273647878409,3,3,L5/6 NP,inner (L5/6-L6b),0.8654167540568265
6,66.10943014724938,116.08833531575341,3,7,L6 IT,inner (L5/6-L6b),0.8721378390970224
4,66.15699934983698,116.94648549812351,3,3,L5/6 NP,inner (L5/6-L6b),0.8751707782811636
0,67.05334587623054,1.0097644945351483,0,1,L2/3 IT,superficial (L2/3),0.04204570069599083
0,67.121182424983,2.020377593796212,0,1,L2/3 IT,superficial (L2/3),0.050674284444057235
0,66.99871451445854,3.125306661556435,0,1,L2/3 IT,superficial (L2/3),0.05921125498048865
0,66.86281494747185,4.113713961752911,0,1,L2/3 IT,superficial (L2/3),0.06771107226441511
0,66.99086162503451,6.215060381342249,0,1,L2/3 IT,superficial (L2/3),0.08486068522363904
1,66.97501341735249,10.226444589928697,0,2,L4/5 IT,superficial (L2/3),0.12149909570069005
0,67.66716505228369,11.912922973433911,0,1,L2/3 IT,superficial (L2/3),0.14778358946689715
0,67.09028660289842,15.723264799177201,0,1,L2/3 IT,superficial (L2/3),0.18311029687742156
0,66.72131045053733,18.796752673411827,0,1,L2/3 IT,superficial (L2/3),0.21329893060691113
2,66.72425324886608,20.114641539766147,0,5,L5 ET,superficial (L2/3),0.22259711506330965
0,66.7044900188826,21.501848793605777,0,1,L2/3 IT,superficial (L2/3),0.2394270316040799
0,66.65866101177949,22.183543722659167,0,1,L2/3 IT,superficial (L2/3),0.2394270316040799
0,66.93000818283792,32.67229817605328,0,1,L2/3 IT,superficial (L2/3),0.3084441832081276
2,67.03094163306726,33.021324924018835,0,5,L5 ET,superficial (L2/3),0.3084441832081276
0,66.76541864331014,35.69072613752989,1,1,L2/3 IT,middle (L4/5),0.3352893378266773
1,66.69765664441836,38.96050108802009,1,2,L4/5 IT,middle (L4/5),0.36486477325098776
1,66.96596098953162,43.248596385272585,1,2,L4/5 IT,middle (L4/5),0.4042411134264733
1,67.51842502432143,44.14352299040154,1,2,L4/5 IT,middle (L4/5),0.42050743352473274
0,66.97097753156885,54.27006743335682,1,1,L2/3 IT,middle (L4/5),0.4955602764346199
2,67.53863000503902,56.151573524058435,2,5,L5 ET,deep (L5),0.5142170170220346
1,67.01818541557928,58.86142833297322,2,2,L4/5 IT,deep (L5),0.5276503813259872
1,67.03347523062472,61.32783072568295,2,2,L4/5 IT,deep (L5),0.5421159918698285
6,66.95819390522797,63.987164426613944,2,7,L6 IT,deep (L5),0.565348504790215
2,66.8782363604958,65.00761186313046,2,5,L5 ET,deep (L5),0.5732310519879551
2,67.08042441057547,65.73009616293247,2,5,L5 ET,deep (L5),0.5810821281227984
3,66.77204031192903,68.7467895433244,2,4,L5 IT,deep (L5),0.6041288560446502
5,66.68830442136236,71.25610064503611,2,6,L6 CT,deep (L5),0.6190264129901568
3,67.07095789630378,75.92029776826628,2,4,L5 IT,deep (L5),0.6562136774589671
2,66.61098517832909,79.19256444764319,2,5,L5 ET,deep (L5),0.6789808272074349
6,66.6223440896206,79.61638669428712,2,7,L6 IT,deep (L5),0.6864612791672063
7,67.40487224872918,85.28289155078414,3,8,L6 IT Car3,inner (L5/6-L6b),0.7216851234117818
7,66.8380084247222,86.13527546417778,3,8,L6 IT Car3,inner (L5/6-L6b),0.7283548971442589
4,66.4919981534562,87.8619069882297,3,3,L5/6 NP,inner (L5/6-L6b),0.7321555567552276
4,66.96327146878973,89.84638588489894,3,3,L5/6 NP,inner (L5/6-L6b),0.754536330902679
4,66.69039105338913,91.38581772112245,3,3,L5/6 NP,inner (L5/6-L6b),0.7609475925888527
4,66.96290984141902,91.88498933781682,3,3,L5/6 NP,inner (L5/6-L6b),0.7672605864227112
4,66.9583019337393,94.870517786172,3,3,L5/6 NP,inner (L5/6-L6b),0.7853675966957415
5,66.71313974644413,95.87181796648885,3,6,L6 CT,inner (L5/6-L6b),0.7910899541464299
6,66.66166836710816,97.75249472124518,3,7,L6 IT,inner (L5/6-L6b),0.8021130361719564
6,67.19251326293424,99.04215372354174,3,7,L6 IT,inner (L5/6-L6b),0.8074550636578495
8,67.40230520370204,108.37898887929245,3,9,L6b,inner (L5/6-L6b),0.8521479630366796
8,66.90077400402122,110.01353466276078,3,9,L6b,inner (L5/6-L6b),0.8610243981255785
8,66.66424150878878,115.2001377292818,3,9,L6b,inner (L5/6-L6b),0.8805324545724728
0,67.6376487327129,12.269439628053512,0,1,L2/3 IT,superficial (L2/3),0.14778358946689715
0,68.24915940906027,13.10336723017748,0,1,L2/3 IT,superficial (L2/3),0.15794609727277148
7,68.03662209002123,15.403105272141275,0,8,L6 IT Car3,superficial (L2/3),0.17866051076443565
2,68.20490366286421,16.163401758447563,0,5,L5 ET,superficial (L2/3),0.18906451447872852
0,68.4014215387298,17.383956303280222,0,1,L2/3 IT,superficial (L2/3),0.1993729730801285
5,68.09421271994898,17.73808162680702,0,6,L6 CT,superficial (L2/3),0.20947112536168846
0,68.11536379323282,18.66828442537195,0,1,L2/3 IT,superficial (L2/3),0.21922826691034197
