,UMAP1,UMAP2,Dataset,Cluster
cell_1484,5.7281036,3.7997043,SimSpace,Macrophages_1
cell_1485,3.2613285,4.6277533,SimSpace,B_Cells
cell_1486,2.7523487,4.264658,SimSpace,B_Cells
cell_1487,8.32808,4.923507,SimSpace,Stromal
cell_1488,8.22788,4.373611,SimSpace,Stromal
cell_1489,13.467144,8.0476885,SimSpace,Invasive_Tumor
cell_1490,3.1062896,-1.3566314,SimSpace,Endothelial
cell_1491,15.2971325,10.444861,SimSpace,Invasive_Tumor
cell_1492,11.564188,9.584689,SimSpace,Prolif_Invasive_Tumor
cell_1493,11.536038,6.658065,SimSpace,Invasive_Tumor
cell_1494,10.869534,6.2187276,SimSpace,Invasive_Tumor
cell_1495,15.656163,8.468698,SimSpace,Invasive_Tumor
cell_1496,12.891079,8.905801,SimSpace,Invasive_Tumor
cell_1497,5.486539,3.5222228,SimSpace,Macrophages_1
cell_1498,14.50322,10.496376,SimSpace,Invasive_Tumor
cell_1499,11.363596,9.775864,SimSpace,Prolif_Invasive_Tumor
cell_1500,12.608638,8.56831,SimSpace,Invasive_Tumor
cell_1501,12.8905735,8.821294,SimSpace,Invasive_Tumor
cell_1502,13.554925,9.108913,SimSpace,Invasive_Tumor
cell_1503,14.636436,10.536041,SimSpace,Invasive_Tumor
cell_1504,7.9280486,4.8255544,SimSpace,Stromal
cell_1505,6.6149197,4.7197633,SimSpace,Stromal
cell_1506,3.930321,5.891667,SimSpace,CD8+_T_Cells
cell_1507,14.625441,6.913946,SimSpace,Invasive_Tumor
cell_1508,16.046293,8.358195,SimSpace,Invasive_Tumor
cell_1509,11.828465,9.395988,SimSpace,Prolif_Invasive_Tumor
cell_1510,15.742354,7.1716943,SimSpace,Invasive_Tumor
cell_1511,15.703359,7.324663,SimSpace,Invasive_Tumor
cell_1512,13.466694,9.056998,SimSpace,Invasive_Tumor
cell_1513,14.110961,7.0514994,SimSpace,Invasive_Tumor
cell_1514,14.470614,8.686532,SimSpace,Invasive_Tumor
cell_1515,2.886535,4.3962817,SimSpace,B_Cells
cell_1516,8.259766,4.0986986,SimSpace,Stromal
cell_1517,5.385658,3.5174952,SimSpace,Macrophages_1
cell_1518,5.0216365,5.523004,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1519,13.41172,7.00034,SimSpace,Invasive_Tumor
cell_1520,13.650862,6.8556623,SimSpace,Invasive_Tumor
cell_1521,14.704707,8.281163,SimSpace,Invasive_Tumor
cell_1522,3.769055,-0.0661199,SimSpace,Endothelial
cell_1523,3.261002,-1.2116976,SimSpace,Endothelial
cell_1524,14.128786,9.652632,SimSpace,Invasive_Tumor
cell_1525,12.535529,9.46713,SimSpace,Prolif_Invasive_Tumor
cell_1526,15.46019,8.365752,SimSpace,Invasive_Tumor
cell_1527,8.199895,3.5921674,SimSpace,Stromal
cell_1528,8.582208,4.8316793,SimSpace,Stromal
cell_1529,7.3795395,3.8307168,SimSpace,Stromal
cell_1530,5.659402,5.464444,SimSpace,Stromal
cell_1531,7.5083604,3.683775,SimSpace,Stromal
cell_1532,7.9835987,4.3291454,SimSpace,Stromal
cell_1533,8.100808,3.823754,SimSpace,Stromal
cell_1534,10.37959,5.937371,SimSpace,Stromal
cell_1535,12.054512,7.666662,SimSpace,Prolif_Invasive_Tumor
cell_1536,14.07079,9.230154,SimSpace,Invasive_Tumor
cell_1537,12.482583,7.3843226,SimSpace,Invasive_Tumor
cell_1538,6.3469405,4.154082,SimSpace,Macrophages_1
cell_1539,5.3812633,5.470184,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1540,12.379525,7.5723596,SimSpace,Invasive_Tumor
cell_1541,7.629078,3.6852198,SimSpace,Stromal
cell_1542,12.887215,6.6160116,SimSpace,Invasive_Tumor
cell_1543,16.041775,8.49458,SimSpace,Invasive_Tumor
cell_1544,14.0359125,6.81039,SimSpace,Invasive_Tumor
cell_1545,13.156608,6.758991,SimSpace,Prolif_Invasive_Tumor
cell_1546,14.613493,9.776514,SimSpace,Invasive_Tumor
cell_1547,11.860506,7.6180925,SimSpace,Invasive_Tumor
cell_1548,15.542776,6.8897033,SimSpace,Invasive_Tumor
cell_1549,5.39557,5.6006513,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1550,2.6695976,4.2626543,SimSpace,B_Cells
cell_1551,7.3792763,4.2183685,SimSpace,Stromal
cell_1552,4.1837745,5.785603,SimSpace,CD8+_T_Cells
cell_1553,8.546939,4.7816114,SimSpace,Stromal
cell_1554,7.359399,3.86867,SimSpace,Stromal
cell_1555,7.4585834,3.7525182,SimSpace,Stromal
cell_1556,15.686181,8.421608,SimSpace,Invasive_Tumor
cell_1557,11.76452,7.1067724,SimSpace,Invasive_Tumor
cell_1558,14.808466,6.6944737,SimSpace,Invasive_Tumor
cell_1559,12.570641,6.6427426,SimSpace,Invasive_Tumor
cell_1560,2.997085,4.583108,SimSpace,B_Cells
cell_1561,7.862759,4.3022118,SimSpace,Stromal
cell_1562,5.2189965,5.888918,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1563,12.860496,9.804565,SimSpace,Invasive_Tumor
cell_1564,13.93269,7.0516124,SimSpace,Invasive_Tumor
cell_1565,14.244732,7.8643503,SimSpace,Invasive_Tumor
cell_1566,15.608447,9.554506,SimSpace,Invasive_Tumor
cell_1567,5.459473,5.6007166,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1568,13.975728,8.063241,SimSpace,Invasive_Tumor
cell_1569,3.5993643,-1.1004807,SimSpace,Endothelial
cell_1570,5.934301,3.8762648,SimSpace,Macrophages_1
cell_1571,11.924729,9.279452,SimSpace,Prolif_Invasive_Tumor
cell_1572,11.454679,9.764711,SimSpace,Prolif_Invasive_Tumor
cell_1573,13.465927,8.839399,SimSpace,Invasive_Tumor
cell_1574,7.0686,4.2655168,SimSpace,Stromal
cell_1575,4.1650925,5.935798,SimSpace,CD8+_T_Cells
cell_1576,5.6442075,5.464446,SimSpace,Stromal
cell_1577,3.8596148,6.1568537,SimSpace,CD8+_T_Cells
cell_1578,8.646503,4.655432,SimSpace,Stromal
cell_1579,4.2646985,6.146859,SimSpace,CD8+_T_Cells
cell_1580,5.060996,5.323158,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1581,14.893377,9.290782,SimSpace,Invasive_Tumor
cell_1582,3.9011452,6.24038,SimSpace,CD8+_T_Cells
cell_1583,15.621147,8.413363,SimSpace,Invasive_Tumor
cell_1584,4.4257812,0.23516387,SimSpace,Endothelial
cell_1585,7.529269,4.1516323,SimSpace,Stromal
cell_1586,5.2275014,4.142417,SimSpace,Macrophages_1
cell_1587,8.226995,3.9068933,SimSpace,Stromal
cell_1588,5.4993863,3.4508517,SimSpace,Macrophages_1
cell_1589,12.027766,9.708495,SimSpace,Invasive_Tumor
cell_1590,4.804844,6.0950418,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1591,15.81729,7.522073,SimSpace,Invasive_Tumor
cell_1592,15.109162,7.758268,SimSpace,Invasive_Tumor
cell_1593,15.303923,9.539125,SimSpace,Invasive_Tumor
cell_1594,14.205556,6.5795245,SimSpace,Invasive_Tumor
cell_1595,14.938372,8.036996,SimSpace,Invasive_Tumor
cell_1596,14.569296,8.340579,SimSpace,Invasive_Tumor
cell_1597,12.27771,9.891966,SimSpace,Prolif_Invasive_Tumor
cell_1598,12.661836,9.396494,SimSpace,Prolif_Invasive_Tumor
cell_1599,13.015595,8.056912,SimSpace,Invasive_Tumor
cell_1600,11.539089,9.773582,SimSpace,Prolif_Invasive_Tumor
cell_1601,7.5738983,3.8755045,SimSpace,Stromal
cell_1602,4.4924,6.1798625,SimSpace,CD8+_T_Cells
cell_1603,5.981226,4.9110975,SimSpace,Stromal
cell_1604,9.480317,5.7579026,SimSpace,Stromal
cell_1605,3.9153254,5.737711,SimSpace,CD8+_T_Cells
cell_1606,3.6536124,4.737887,SimSpace,B_Cells
cell_1607,14.901584,9.6713915,SimSpace,Invasive_Tumor
cell_1608,15.677645,9.745305,SimSpace,Invasive_Tumor
cell_1609,12.658735,7.172148,SimSpace,Invasive_Tumor
cell_1610,10.681438,6.294169,SimSpace,Stromal
cell_1611,12.257161,6.6546535,SimSpace,Stromal
cell_1612,2.9496284,4.4475117,SimSpace,B_Cells
cell_1613,7.508091,3.7625723,SimSpace,Stromal
cell_1614,13.848665,8.050982,SimSpace,Invasive_Tumor
cell_1615,14.376568,9.883352,SimSpace,Invasive_Tumor
cell_1616,15.475216,8.548746,SimSpace,Invasive_Tumor
cell_1617,13.2111225,7.9262767,SimSpace,Invasive_Tumor
cell_1618,12.684905,8.69243,SimSpace,Invasive_Tumor
cell_1619,12.442132,7.464126,SimSpace,Invasive_Tumor
cell_1620,4.2869587,0.0024014674,SimSpace,Endothelial
cell_1621,16.413713,8.538533,SimSpace,Invasive_Tumor
cell_1622,15.401396,8.820201,SimSpace,Invasive_Tumor
cell_1623,15.480518,7.530258,SimSpace,Invasive_Tumor
cell_1624,14.945911,7.029322,SimSpace,Invasive_Tumor
cell_1625,4.2522516,6.1722393,SimSpace,CD8+_T_Cells
cell_1626,7.515172,3.8912363,SimSpace,Stromal
cell_1627,5.8959513,4.252145,SimSpace,Macrophages_1
cell_1628,7.650001,4.3021016,SimSpace,Stromal
cell_1629,3.307351,4.635005,SimSpace,B_Cells
cell_1630,5.76607,3.9663537,SimSpace,Macrophages_1
cell_1631,7.3522778,4.002547,SimSpace,Stromal
cell_1632,13.83311,5.9650598,SimSpace,Invasive_Tumor
cell_1633,13.890722,6.309174,SimSpace,Invasive_Tumor
cell_1634,14.489956,7.215259,SimSpace,Invasive_Tumor
cell_1635,5.0936394,2.9344964,SimSpace,Macrophages_1
cell_1636,3.478462,-0.015064657,SimSpace,Endothelial
cell_1637,8.385052,3.7094839,SimSpace,Stromal
cell_1638,7.9292154,4.892321,SimSpace,Stromal
cell_1639,4.3856716,6.196989,SimSpace,Stromal
cell_1640,4.670426,5.5071254,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1641,13.232753,10.459842,SimSpace,Prolif_Invasive_Tumor
cell_1642,14.503819,6.48459,SimSpace,Invasive_Tumor
cell_1643,14.943742,7.709559,SimSpace,Invasive_Tumor
cell_1644,15.643989,8.314671,SimSpace,Invasive_Tumor
cell_1645,14.944827,9.413778,SimSpace,Invasive_Tumor
cell_1646,12.484976,6.9742556,SimSpace,Invasive_Tumor
cell_1647,15.605289,7.8571806,SimSpace,Invasive_Tumor
cell_1648,13.586661,8.226496,SimSpace,Invasive_Tumor
cell_1649,12.622823,8.204594,SimSpace,Invasive_Tumor
cell_1650,15.393002,7.353572,SimSpace,Invasive_Tumor
cell_1651,11.608078,9.695781,SimSpace,Prolif_Invasive_Tumor
cell_1652,11.732986,9.452037,SimSpace,Prolif_Invasive_Tumor
cell_1653,5.08822,5.4525924,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1654,7.54897,4.6038127,SimSpace,Stromal
cell_1655,8.155578,5.0262127,SimSpace,Stromal
cell_1656,8.140836,2.71456,SimSpace,Stromal
cell_1657,11.743265,7.3986096,SimSpace,Prolif_Invasive_Tumor
cell_1658,7.715378,3.6425228,SimSpace,Stromal
cell_1659,3.9905038,6.062977,SimSpace,CD8+_T_Cells
cell_1660,7.825839,3.5467806,SimSpace,Stromal
cell_1661,5.8010316,3.8114116,SimSpace,Macrophages_1
cell_1662,5.297248,3.5308611,SimSpace,Macrophages_1
cell_1663,14.79878,8.2387085,SimSpace,Invasive_Tumor
cell_1664,13.598271,9.748774,SimSpace,Invasive_Tumor
cell_1665,15.792553,8.681184,SimSpace,Invasive_Tumor
cell_1666,14.617748,6.3465304,SimSpace,Invasive_Tumor
cell_1667,14.536398,8.663441,SimSpace,Invasive_Tumor
cell_1668,15.2324915,8.256853,SimSpace,Invasive_Tumor
cell_1669,13.257393,6.340863,SimSpace,Invasive_Tumor
cell_1670,4.1282744,6.14244,SimSpace,CD8+_T_Cells
cell_1671,12.033432,7.1747627,SimSpace,Invasive_Tumor
cell_1672,12.960518,6.347839,SimSpace,Invasive_Tumor
cell_1673,5.3760495,5.6072383,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1674,8.150869,2.744214,SimSpace,Stromal
cell_1675,7.8708224,4.248458,SimSpace,Stromal
cell_1676,5.2467566,3.3205168,SimSpace,Macrophages_1
cell_1677,5.5062556,3.5799108,SimSpace,Macrophages_1
cell_1678,7.565856,4.4210725,SimSpace,Stromal
cell_1679,5.5164676,5.3270645,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1680,5.792946,3.7618864,SimSpace,Macrophages_1
cell_1681,7.805383,4.4302797,SimSpace,Stromal
cell_1682,7.5690985,4.0499234,SimSpace,Stromal
cell_1683,1.9401209,6.230043,SimSpace,B_Cells
cell_1684,7.720024,3.6104782,SimSpace,Stromal
cell_1685,11.941008,8.424057,SimSpace,Prolif_Invasive_Tumor
cell_1686,12.773822,9.04273,SimSpace,Prolif_Invasive_Tumor
cell_1687,13.873584,5.874321,SimSpace,Prolif_Invasive_Tumor
cell_1688,15.14575,8.064486,SimSpace,Invasive_Tumor
cell_1689,13.81856,9.853224,SimSpace,Prolif_Invasive_Tumor
cell_1690,12.616416,8.545799,SimSpace,Invasive_Tumor
cell_1691,11.471516,9.702985,SimSpace,Prolif_Invasive_Tumor
cell_1692,15.454816,8.084341,SimSpace,Invasive_Tumor
cell_1693,12.985449,8.170378,SimSpace,Invasive_Tumor
cell_1694,14.052675,7.4142866,SimSpace,Invasive_Tumor
cell_1695,11.511304,9.35048,SimSpace,Prolif_Invasive_Tumor
cell_1696,13.058551,7.237722,SimSpace,Invasive_Tumor
cell_1697,5.135136,5.4494777,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1698,5.304536,3.0300775,SimSpace,Macrophages_1
cell_1699,4.16214,6.014248,SimSpace,CD8+_T_Cells
cell_1700,7.413807,3.8336663,SimSpace,Stromal
cell_1701,8.134728,2.8519533,SimSpace,Stromal
cell_1702,2.637892,4.202664,SimSpace,B_Cells
cell_1703,7.3046246,4.748295,SimSpace,Stromal
cell_1704,8.4331665,4.3681006,SimSpace,Stromal
cell_1705,12.329289,10.027981,SimSpace,Prolif_Invasive_Tumor
cell_1706,11.35255,9.740795,SimSpace,Prolif_Invasive_Tumor
cell_1707,15.283646,8.308551,SimSpace,Invasive_Tumor
cell_1708,11.697954,9.095603,SimSpace,Prolif_Invasive_Tumor
cell_1709,15.31617,9.839296,SimSpace,Invasive_Tumor
cell_1710,11.919002,6.850417,SimSpace,Prolif_Invasive_Tumor
cell_1711,14.809686,9.98674,SimSpace,Invasive_Tumor
cell_1712,15.722176,8.690842,SimSpace,Invasive_Tumor
cell_1713,14.365635,6.2781634,SimSpace,Invasive_Tumor
cell_1714,4.161873,-0.3315497,SimSpace,Endothelial
cell_1715,3.1702917,-1.1652553,SimSpace,Endothelial
cell_1716,7.2615633,4.0649543,SimSpace,Stromal
cell_1717,8.064919,3.0437884,SimSpace,Stromal
cell_1718,2.9142096,4.3854914,SimSpace,B_Cells
cell_1719,7.271609,4.5365376,SimSpace,Stromal
cell_1720,2.7219315,4.2764544,SimSpace,B_Cells
cell_1721,3.944466,5.6983614,SimSpace,CD8+_T_Cells
cell_1722,8.048075,4.923393,SimSpace,Stromal
cell_1723,3.7810616,6.0241995,SimSpace,CD8+_T_Cells
cell_1724,8.157792,4.803538,SimSpace,Stromal
cell_1725,5.6014576,5.48839,SimSpace,B_Cells
cell_1726,7.564125,4.6960416,SimSpace,Stromal
cell_1727,12.371101,10.006994,SimSpace,Prolif_Invasive_Tumor
cell_1728,14.203172,7.119032,SimSpace,Invasive_Tumor
cell_1729,3.9994676,5.6745315,SimSpace,CD8+_T_Cells
cell_1730,13.886073,7.465753,SimSpace,Invasive_Tumor
cell_1731,3.8926125,5.979191,SimSpace,CD8+_T_Cells
cell_1732,3.8847287,6.278985,SimSpace,CD8+_T_Cells
cell_1733,15.2531595,6.7478895,SimSpace,Invasive_Tumor
cell_1734,11.841061,9.01864,SimSpace,Prolif_Invasive_Tumor
cell_1735,12.882266,6.7143264,SimSpace,Invasive_Tumor
cell_1736,11.901062,8.640513,SimSpace,Prolif_Invasive_Tumor
cell_1737,12.973263,9.976623,SimSpace,Prolif_Invasive_Tumor
cell_1738,15.450353,8.481593,SimSpace,Invasive_Tumor
cell_1739,15.356728,7.1529136,SimSpace,Invasive_Tumor
cell_1740,13.606748,8.8930025,SimSpace,Prolif_Invasive_Tumor
cell_1741,15.1711855,9.235477,SimSpace,Invasive_Tumor
cell_1742,2.9517245,-1.1346174,SimSpace,Endothelial
cell_1743,3.4056842,-1.1397882,SimSpace,Endothelial
cell_1744,7.2632384,4.173317,SimSpace,Stromal
cell_1745,10.519744,5.9512534,SimSpace,Stromal
cell_1746,4.7384877,5.682289,SimSpace,CD8+_T_Cells
cell_1747,3.9941506,5.742586,SimSpace,CD8+_T_Cells
cell_1748,5.480144,5.6639967,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1749,5.5826926,3.9007845,SimSpace,Macrophages_1
cell_1750,4.768209,5.649902,SimSpace,CD8+_T_Cells
cell_1751,10.601096,5.9918075,SimSpace,Stromal
cell_1752,7.9374895,2.8702066,SimSpace,Stromal
cell_1753,4.530724,6.0607896,SimSpace,CD8+_T_Cells
cell_1754,11.434932,9.652385,SimSpace,Prolif_Invasive_Tumor
cell_1755,12.156106,8.6826725,SimSpace,Prolif_Invasive_Tumor
cell_1756,5.519136,4.8343635,SimSpace,CD8+_T_Cells
cell_1757,13.379789,8.801801,SimSpace,Prolif_Invasive_Tumor
cell_1758,4.1401386,5.4035563,SimSpace,CD8+_T_Cells
cell_1759,3.9032588,5.96083,SimSpace,CD8+_T_Cells
cell_1760,15.960706,8.241369,SimSpace,Invasive_Tumor
cell_1761,13.70615,6.5666914,SimSpace,Invasive_Tumor
cell_1762,12.5422735,6.6391215,SimSpace,Invasive_Tumor
cell_1763,13.981277,7.551508,SimSpace,Invasive_Tumor
cell_1764,14.033327,6.160694,SimSpace,Invasive_Tumor
cell_1765,16.283957,8.814662,SimSpace,Invasive_Tumor
cell_1766,15.369071,9.595599,SimSpace,Invasive_Tumor
cell_1767,14.2644005,8.137616,SimSpace,Invasive_Tumor
cell_1768,3.435858,-0.16954759,SimSpace,Endothelial
cell_1769,4.18464,5.9402547,SimSpace,CD8+_T_Cells
cell_1770,2.623979,4.1918106,SimSpace,B_Cells
cell_1771,4.143473,6.1636357,SimSpace,CD8+_T_Cells
cell_1772,5.55848,5.31616,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1773,4.6283092,5.513896,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1774,5.1127963,5.4774103,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1775,8.131514,4.097534,SimSpace,Stromal
cell_1776,8.193427,2.7624347,SimSpace,Stromal
cell_1777,8.318211,4.5274744,SimSpace,Stromal
cell_1778,2.6272733,4.1903234,SimSpace,B_Cells
cell_1779,7.7731647,4.1175036,SimSpace,Stromal
cell_1780,8.134454,2.92911,SimSpace,Stromal
cell_1781,7.5471034,4.2108436,SimSpace,Stromal
cell_1782,14.393329,10.123291,SimSpace,Invasive_Tumor
cell_1783,12.858507,7.939461,SimSpace,Invasive_Tumor
cell_1784,13.247348,8.765922,SimSpace,Prolif_Invasive_Tumor
cell_1785,12.103282,9.952208,SimSpace,Prolif_Invasive_Tumor
cell_1786,4.067652,5.8528724,SimSpace,CD8+_T_Cells
cell_1787,15.747337,7.6160374,SimSpace,Invasive_Tumor
cell_1788,14.387388,10.443742,SimSpace,Invasive_Tumor
cell_1789,5.124433,5.3319726,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1790,13.35503,6.9267917,SimSpace,Invasive_Tumor
cell_1791,13.588571,7.846255,SimSpace,Invasive_Tumor
cell_1792,12.058726,8.753982,SimSpace,Invasive_Tumor
cell_1793,14.982781,8.108573,SimSpace,Invasive_Tumor
cell_1794,13.919736,7.2080865,SimSpace,Invasive_Tumor
cell_1795,13.9203615,6.6553316,SimSpace,Invasive_Tumor
cell_1796,3.5798807,-0.28085646,SimSpace,Endothelial
cell_1797,3.339167,-1.1363146,SimSpace,Endothelial
cell_1798,3.5358782,-0.025281085,SimSpace,Endothelial
cell_1799,3.9766576,-0.70302206,SimSpace,Endothelial
cell_1800,8.130487,2.980556,SimSpace,Stromal
cell_1801,8.038719,4.430437,SimSpace,B_Cells
cell_1802,10.626813,6.2771964,SimSpace,Stromal
cell_1803,8.431109,4.325767,SimSpace,Stromal
cell_1804,3.3162816,4.631006,SimSpace,B_Cells
cell_1805,2.8694966,4.4203596,SimSpace,B_Cells
cell_1806,8.314511,4.2037954,SimSpace,Stromal
cell_1807,12.448616,6.562119,SimSpace,Invasive_Tumor
cell_1808,14.240358,8.371658,SimSpace,Invasive_Tumor
cell_1809,15.243296,7.373158,SimSpace,Invasive_Tumor
cell_1810,11.880823,8.114875,SimSpace,Prolif_Invasive_Tumor
cell_1811,8.428095,4.5168104,SimSpace,Stromal
cell_1812,14.18549,7.334361,SimSpace,Invasive_Tumor
cell_1813,14.716023,9.679415,SimSpace,Invasive_Tumor
cell_1814,14.664236,6.5996494,SimSpace,Invasive_Tumor
cell_1815,13.302174,8.638151,SimSpace,Invasive_Tumor
cell_1816,11.929007,8.764631,SimSpace,Prolif_Invasive_Tumor
cell_1817,11.881949,9.959228,SimSpace,Prolif_Invasive_Tumor
cell_1818,12.177275,8.264415,SimSpace,Invasive_Tumor
cell_1819,12.899582,6.685657,SimSpace,Invasive_Tumor
cell_1820,4.7477946,0.6416465,SimSpace,Stromal
cell_1821,12.199972,9.591867,SimSpace,Invasive_Tumor
cell_1822,10.477288,5.927256,SimSpace,Stromal
cell_1823,10.471641,6.0814123,SimSpace,Stromal
cell_1824,8.056502,4.728937,SimSpace,Stromal
cell_1825,12.313017,9.675893,SimSpace,Prolif_Invasive_Tumor
cell_1826,4.6455436,5.64981,SimSpace,CD8+_T_Cells
cell_1827,8.087709,3.1041687,SimSpace,Stromal
cell_1828,11.080884,6.8497257,SimSpace,Macrophages_1
cell_1829,3.2641628,4.7934833,SimSpace,B_Cells
cell_1830,8.11139,4.34382,SimSpace,Stromal
cell_1831,8.281943,3.8854425,SimSpace,Stromal
cell_1832,15.946054,7.4829345,SimSpace,Invasive_Tumor
cell_1833,13.588101,8.793737,SimSpace,Invasive_Tumor
cell_1834,15.842509,8.107946,SimSpace,Invasive_Tumor
cell_1835,13.372573,8.013716,SimSpace,Invasive_Tumor
cell_1836,13.85425,7.0319185,SimSpace,Prolif_Invasive_Tumor
cell_1837,15.463964,7.621223,SimSpace,Invasive_Tumor
cell_1838,13.611661,8.742086,SimSpace,Prolif_Invasive_Tumor
cell_1839,14.03555,7.0241632,SimSpace,Invasive_Tumor
cell_1840,14.314848,9.796918,SimSpace,Invasive_Tumor
cell_1841,11.945151,9.324927,SimSpace,Prolif_Invasive_Tumor
cell_1842,14.321818,9.963078,SimSpace,Invasive_Tumor
cell_1843,12.459537,9.002327,SimSpace,Prolif_Invasive_Tumor
cell_1844,14.672089,9.697435,SimSpace,Invasive_Tumor
cell_1845,15.459784,9.054968,SimSpace,Invasive_Tumor
cell_1846,13.409389,8.77004,SimSpace,Invasive_Tumor
cell_1847,5.6758895,3.6761677,SimSpace,Macrophages_1
cell_1848,5.312276,3.5748794,SimSpace,Macrophages_1
cell_1849,5.078987,5.698174,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1850,5.1619735,2.962035,SimSpace,Macrophages_1
cell_1851,7.87193,4.9771743,SimSpace,Stromal
cell_1852,7.5558515,4.677351,SimSpace,Stromal
cell_1853,8.543364,4.758866,SimSpace,Stromal
cell_1854,7.897894,3.5179307,SimSpace,Stromal
cell_1855,12.770362,7.0521903,SimSpace,Invasive_Tumor
cell_1856,12.200436,7.00186,SimSpace,Invasive_Tumor
cell_1857,13.987581,9.014641,SimSpace,Invasive_Tumor
cell_1858,14.677108,7.4959307,SimSpace,Invasive_Tumor
cell_1859,3.9195192,5.720475,SimSpace,CD8+_T_Cells
cell_1860,14.056994,10.469628,SimSpace,Invasive_Tumor
cell_1861,13.093932,8.767033,SimSpace,Invasive_Tumor
cell_1862,14.813552,8.509469,SimSpace,Invasive_Tumor
cell_1863,14.079831,9.574234,SimSpace,Invasive_Tumor
cell_1864,15.322753,7.6910157,SimSpace,Invasive_Tumor
cell_1865,14.9568615,10.169475,SimSpace,Invasive_Tumor
cell_1866,15.912147,8.855835,SimSpace,Invasive_Tumor
cell_1867,13.247333,6.879664,SimSpace,Invasive_Tumor
cell_1868,14.85959,8.11148,SimSpace,Invasive_Tumor
cell_1869,3.9822164,-0.18656754,SimSpace,Endothelial
cell_1870,13.690881,7.2020216,SimSpace,Invasive_Tumor
cell_1871,2.5511563,6.597572,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1872,5.127458,5.768419,SimSpace,CD8+_T_Cells
cell_1873,10.682262,6.035015,SimSpace,Stromal
cell_1874,8.052812,3.1706932,SimSpace,Stromal
cell_1875,3.1545923,5.127005,SimSpace,CD8+_T_Cells
cell_1876,5.4590073,5.531676,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1877,8.026338,3.1550257,SimSpace,Stromal
cell_1878,3.92126,6.288363,SimSpace,CD8+_T_Cells
cell_1879,3.9318461,4.8907337,SimSpace,B_Cells
cell_1880,5.787502,4.0290813,SimSpace,Macrophages_1
cell_1881,8.271468,3.2220218,SimSpace,Stromal
cell_1882,4.79969,6.0716496,SimSpace,T_Cell_&_Tumor_Hybrid
cell_1883,3.0578752,4.5164566,SimSpace,B_Cells
cell_1884,11.735766,9.922078,SimSpace,Prolif_Invasive_Tumor
cell_1885,13.775012,8.994649,SimSpace,Prolif_Invasive_Tumor
cell_1886,12.6467085,9.628299,SimSpace,Prolif_Invasive_Tumor
cell_1887,11.501027,9.785191,SimSpace,Prolif_Invasive_Tumor
cell_1888,11.835188,9.23581,SimSpace,Prolif_Invasive_Tumor
cell_1889,12.072387,8.595477,SimSpace,Invasive_Tumor
cell_1890,13.712271,9.964689,SimSpace,Prolif_Invasive_Tumor
cell_1891,13.006946,7.736308,SimSpace,Prolif_Invasive_Tumor
cell_1892,15.155887,6.9922724,SimSpace,Invasive_Tumor
cell_1893,13.876403,8.353894,SimSpace,Invasive_Tumor
cell_1894,13.761684,7.430484,SimSpace,Invasive_Tumor
cell_1895,12.2607155,9.294003,SimSpace,Prolif_Invasive_Tumor
cell_1896,11.721623,9.860856,SimSpace,Prolif_Invasive_Tumor
cell_1897,13.566865,6.241826,SimSpace,Invasive_Tumor
cell_1898,16.346447,9.1443815,SimSpace,Invasive_Tumor
cell_1899,14.524061,8.896226,SimSpace,Invasive_Tumor
cell_1900,13.538528,6.5859113,SimSpace,Invasive_Tumor
cell_1901,13.52234,9.832974,SimSpace,Invasive_Tumor
cell_1902,14.755654,8.943172,SimSpace,Invasive_Tumor
cell_1903,13.381555,6.967623,SimSpace,Invasive_Tumor
cell_1904,8.142892,2.9676552,SimSpace,Stromal
cell_1905,2.8488731,4.340715,SimSpace,B_Cells
cell_1906,7.9704313,4.9379315,SimSpace,Stromal
cell_1907,7.7273326,3.59822,SimSpace,Stromal
cell_1908,7.6493225,4.4356394,SimSpace,Stromal
cell_1909,8.233572,4.044713,SimSpace,Stromal
cell_1910,7.9211416,3.3624513,SimSpace,Stromal
cell_1911,4.149309,5.921093,SimSpace,CD8+_T_Cells
cell_1912,7.9991155,5.0149503,SimSpace,Stromal
cell_1913,8.011468,4.9655104,SimSpace,Stromal
cell_1914,7.4241457,4.424518,SimSpace,Stromal
cell_1915,14.983064,10.273715,SimSpace,Invasive_Tumor
cell_1916,14.97081,9.155406,SimSpace,Invasive_Tumor
