,Cell,Cell_type
9126,C_9127,Macrophages_1
9127,C_9128,Stromal
9128,C_9129,Macrophages_1
9129,C_9130,Stromal
9130,C_9131,Prolif_Invasive_Tumor
9131,C_9132,Prolif_Invasive_Tumor
9132,C_9133,CD4+_T_Cells
9133,C_9134,Endothelial
9134,C_9135,Prolif_Invasive_Tumor
9135,C_9136,Prolif_Invasive_Tumor
9136,C_9137,Prolif_Invasive_Tumor
9137,C_9138,Macrophages_1
9138,C_9139,Prolif_Invasive_Tumor
9139,C_9140,Stromal
9140,C_9141,Stromal
9141,C_9142,Stromal
9142,C_9143,Stromal
9143,C_9144,Stromal
9144,C_9145,T_Cell_&_Tumor_Hybrid
9145,C_9146,Macrophages_1
9146,C_9147,Prolif_Invasive_Tumor
9147,C_9148,Stromal
9148,C_9149,Endothelial
9149,C_9150,Stromal
9150,C_9151,Macrophages_1
9151,C_9152,Stromal
9152,C_9153,B_Cells
9153,C_9154,Macrophages_1
9154,C_9155,Stromal
9155,C_9156,Stromal
9156,C_9157,Endothelial
9157,C_9158,Stromal
9158,C_9159,Stromal
9159,C_9160,Stromal
9160,C_9161,Stromal
9161,C_9162,B_Cells
9162,C_9163,Endothelial
9163,C_9164,Stromal
9164,C_9165,CD4+_T_Cells
9165,C_9166,CD4+_T_Cells
9166,C_9167,Endothelial
9167,C_9168,Stromal
9168,C_9169,Stromal
9169,C_9170,CD8+_T_Cells
9170,C_9171,Prolif_Invasive_Tumor
9171,C_9172,CD8+_T_Cells
9172,C_9173,Stromal
9173,C_9174,Stromal
9174,C_9175,Stromal
9175,C_9176,Prolif_Invasive_Tumor
9176,C_9177,Stromal
9177,C_9178,Stromal
9178,C_9179,Stromal
9179,C_9180,Prolif_Invasive_Tumor
9180,C_9181,Macrophages_1
9181,C_9182,Stromal
9182,C_9183,Prolif_Invasive_Tumor
9183,C_9184,Endothelial
9184,C_9185,Prolif_Invasive_Tumor
9185,C_9186,Prolif_Invasive_Tumor
9186,C_9187,Stromal
9187,C_9188,Stromal
9188,C_9189,Prolif_Invasive_Tumor
9189,C_9190,T_Cell_&_Tumor_Hybrid
9190,C_9191,Stromal
9191,C_9192,Macrophages_1
9192,C_9193,CD4+_T_Cells
9193,C_9194,Stromal
9194,C_9195,Stromal
9195,C_9196,Stromal
9196,C_9197,Macrophages_1
9197,C_9198,Stromal
9198,C_9199,Prolif_Invasive_Tumor
9199,C_9200,Macrophages_1
9200,C_9201,Stromal
9201,C_9202,Prolif_Invasive_Tumor
9202,C_9203,Macrophages_1
9203,C_9204,Stromal
9204,C_9205,Stromal
9205,C_9206,Prolif_Invasive_Tumor
9206,C_9207,Endothelial
9207,C_9208,Endothelial
9208,C_9209,Stromal
9209,C_9210,Endothelial
9210,C_9211,Macrophages_1
9211,C_9212,Endothelial
9212,C_9213,Prolif_Invasive_Tumor
9213,C_9214,Prolif_Invasive_Tumor
9214,C_9215,Endothelial
9215,C_9216,Stromal
9216,C_9217,Macrophages_1
9217,C_9218,Prolif_Invasive_Tumor
9218,C_9219,Prolif_Invasive_Tumor
9219,C_9220,Stromal
9220,C_9221,Stromal
9221,C_9222,Stromal
9222,C_9223,Macrophages_1
9223,C_9224,B_Cells
9224,C_9225,Macrophages_1
9225,C_9226,T_Cell_&_Tumor_Hybrid
9226,C_9227,Macrophages_1
9227,C_9228,Endothelial
9228,C_9229,Endothelial
9229,C_9230,Prolif_Invasive_Tumor
9230,C_9231,Stromal
9231,C_9232,Stromal
9232,C_9233,Macrophages_1
9233,C_9234,CD8+_T_Cells
9234,C_9235,Stromal
9235,C_9236,Prolif_Invasive_Tumor
9236,C_9237,Stromal
9237,C_9238,Stromal
9238,C_9239,Stromal
9239,C_9240,Stromal
9240,C_9241,B_Cells
9241,C_9242,Stromal
9242,C_9243,Prolif_Invasive_Tumor
9243,C_9244,Stromal
9244,C_9245,Endothelial
9245,C_9246,Stromal
9246,C_9247,Stromal
9247,C_9248,Endothelial
9248,C_9249,Stromal
9249,C_9250,Prolif_Invasive_Tumor
9250,C_9251,Macrophages_1
9251,C_9252,CD8+_T_Cells
9252,C_9253,Macrophages_1
9253,C_9254,Stromal
9254,C_9255,CD8+_T_Cells
9255,C_9256,Macrophages_1
9256,C_9257,Prolif_Invasive_Tumor
9257,C_9258,Prolif_Invasive_Tumor
9258,C_9259,Endothelial
9259,C_9260,Stromal
9260,C_9261,Prolif_Invasive_Tumor
9261,C_9262,Macrophages_1
9262,C_9263,Stromal
9263,C_9264,Endothelial
9264,C_9265,Stromal
9265,C_9266,B_Cells
9266,C_9267,Endothelial
9267,C_9268,Stromal
9268,C_9269,Endothelial
9269,C_9270,Endothelial
9270,C_9271,CD8+_T_Cells
9271,C_9272,Endothelial
9272,C_9273,Macrophages_1
9273,C_9274,Stromal
9274,C_9275,Prolif_Invasive_Tumor
9275,C_9276,Stromal
9276,C_9277,Prolif_Invasive_Tumor
9277,C_9278,CD8+_T_Cells
9278,C_9279,Prolif_Invasive_Tumor
9279,C_9280,Stromal
9280,C_9281,Prolif_Invasive_Tumor
9281,C_9282,Stromal
9282,C_9283,Macrophages_1
9283,C_9284,Endothelial
9284,C_9285,Prolif_Invasive_Tumor
9285,C_9286,Stromal
9286,C_9287,Macrophages_1
9287,C_9288,Endothelial
9288,C_9289,Prolif_Invasive_Tumor
9289,C_9290,Endothelial
9290,C_9291,CD8+_T_Cells
9291,C_9292,Prolif_Invasive_Tumor
9292,C_9293,Prolif_Invasive_Tumor
9293,C_9294,CD4+_T_Cells
9294,C_9295,Prolif_Invasive_Tumor
9295,C_9296,Prolif_Invasive_Tumor
9296,C_9297,Stromal
9297,C_9298,Stromal
9298,C_9299,Prolif_Invasive_Tumor
9299,C_9300,Prolif_Invasive_Tumor
9300,C_9301,T_Cell_&_Tumor_Hybrid
9301,C_9302,Prolif_Invasive_Tumor
9302,C_9303,Endothelial
9303,C_9304,Endothelial
9304,C_9305,Macrophages_1
9305,C_9306,Prolif_Invasive_Tumor
9306,C_9307,Endothelial
9307,C_9308,Prolif_Invasive_Tumor
9308,C_9309,Prolif_Invasive_Tumor
9309,C_9310,Endothelial
9310,C_9311,Endothelial
9311,C_9312,Prolif_Invasive_Tumor
9312,C_9313,Endothelial
9313,C_9314,Stromal
9314,C_9315,Endothelial
9315,C_9316,Prolif_Invasive_Tumor
9316,C_9317,Stromal
9317,C_9318,Prolif_Invasive_Tumor
9318,C_9319,Stromal
9319,C_9320,Macrophages_1
9320,C_9321,Endothelial
9321,C_9322,Prolif_Invasive_Tumor
9322,C_9323,Endothelial
9323,C_9324,Prolif_Invasive_Tumor
9324,C_9325,Endothelial
9325,C_9326,Prolif_Invasive_Tumor
9326,C_9327,Stromal
9327,C_9328,CD8+_T_Cells
9328,C_9329,Stromal
9329,C_9330,Prolif_Invasive_Tumor
9330,C_9331,Endothelial
9331,C_9332,Prolif_Invasive_Tumor
9332,C_9333,Stromal
9333,C_9334,Endothelial
9334,C_9335,Prolif_Invasive_Tumor
9335,C_9336,CD4+_T_Cells
9336,C_9337,Endothelial
9337,C_9338,Prolif_Invasive_Tumor
9338,C_9339,Stromal
9339,C_9340,Macrophages_1
9340,C_9341,Endothelial
9341,C_9342,B_Cells
9342,C_9343,Stromal
9343,C_9344,T_Cell_&_Tumor_Hybrid
9344,C_9345,Prolif_Invasive_Tumor
9345,C_9346,CD8+_T_Cells
9346,C_9347,Macrophages_1
9347,C_9348,Stromal
9348,C_9349,Prolif_Invasive_Tumor
9349,C_9350,Macrophages_1
9350,C_9351,Prolif_Invasive_Tumor
9351,C_9352,Stromal
9352,C_9353,Prolif_Invasive_Tumor
9353,C_9354,Prolif_Invasive_Tumor
9354,C_9355,Prolif_Invasive_Tumor
9355,C_9356,Stromal
9356,C_9357,Stromal
9357,C_9358,Endothelial
9358,C_9359,Endothelial
9359,C_9360,Macrophages_1
9360,C_9361,Stromal
9361,C_9362,Macrophages_1
9362,C_9363,Endothelial
9363,C_9364,Endothelial
9364,C_9365,Stromal
9365,C_9366,Prolif_Invasive_Tumor
9366,C_9367,CD8+_T_Cells
9367,C_9368,Prolif_Invasive_Tumor
9368,C_9369,Prolif_Invasive_Tumor
9369,C_9370,Macrophages_1
9370,C_9371,Macrophages_1
9371,C_9372,Endothelial
9372,C_9373,Stromal
9373,C_9374,Macrophages_1
9374,C_9375,Stromal
9375,C_9376,Stromal
9376,C_9377,Stromal
9377,C_9378,Stromal
9378,C_9379,Endothelial
9379,C_9380,Prolif_Invasive_Tumor
9380,C_9381,Prolif_Invasive_Tumor
9381,C_9382,Endothelial
9382,C_9383,Endothelial
9383,C_9384,Macrophages_1
9384,C_9385,B_Cells
9385,C_9386,Prolif_Invasive_Tumor
9386,C_9387,Prolif_Invasive_Tumor
9387,C_9388,Stromal
9388,C_9389,Stromal
9389,C_9390,CD4+_T_Cells
9390,C_9391,CD8+_T_Cells
9391,C_9392,Endothelial
9392,C_9393,Macrophages_1
9393,C_9394,B_Cells
9394,C_9395,Stromal
9395,C_9396,Macrophages_1
9396,C_9397,Macrophages_1
9397,C_9398,Stromal
9398,C_9399,Prolif_Invasive_Tumor
9399,C_9400,Stromal
9400,C_9401,Endothelial
9401,C_9402,Stromal
9402,C_9403,Prolif_Invasive_Tumor
9403,C_9404,Endothelial
9404,C_9405,Stromal
9405,C_9406,Prolif_Invasive_Tumor
9406,C_9407,Prolif_Invasive_Tumor
9407,C_9408,Endothelial
9408,C_9409,CD8+_T_Cells
9409,C_9410,Prolif_Invasive_Tumor
9410,C_9411,Stromal
9411,C_9412,Stromal
9412,C_9413,Stromal
9413,C_9414,Stromal
9414,C_9415,Prolif_Invasive_Tumor
9415,C_9416,Macrophages_1
9416,C_9417,Stromal
9417,C_9418,Stromal
9418,C_9419,Stromal
9419,C_9420,Endothelial
9420,C_9421,Prolif_Invasive_Tumor
9421,C_9422,Prolif_Invasive_Tumor
9422,C_9423,Macrophages_1
9423,C_9424,Prolif_Invasive_Tumor
9424,C_9425,Prolif_Invasive_Tumor
9425,C_9426,Stromal
9426,C_9427,Stromal
9427,C_9428,Prolif_Invasive_Tumor
9428,C_9429,Prolif_Invasive_Tumor
9429,C_9430,CD8+_T_Cells
9430,C_9431,Macrophages_1
9431,C_9432,Endothelial
9432,C_9433,Macrophages_1
9433,C_9434,Stromal
9434,C_9435,Stromal
9435,C_9436,Macrophages_1
9436,C_9437,Prolif_Invasive_Tumor
9437,C_9438,Stromal
9438,C_9439,Stromal
9439,C_9440,Prolif_Invasive_Tumor
9440,C_9441,Endothelial
9441,C_9442,T_Cell_&_Tumor_Hybrid
9442,C_9443,T_Cell_&_Tumor_Hybrid
9443,C_9444,Endothelial
9444,C_9445,Prolif_Invasive_Tumor
9445,C_9446,Prolif_Invasive_Tumor
9446,C_9447,Endothelial
9447,C_9448,Endothelial
9448,C_9449,Stromal
9449,C_9450,Prolif_Invasive_Tumor
9450,C_9451,Endothelial
9451,C_9452,Macrophages_1
9452,C_9453,Macrophages_1
9453,C_9454,B_Cells
9454,C_9455,Endothelial
9455,C_9456,B_Cells
9456,C_9457,Stromal
9457,C_9458,Prolif_Invasive_Tumor
9458,C_9459,Stromal
9459,C_9460,Stromal
9460,C_9461,Stromal
9461,C_9462,Endothelial
9462,C_9463,Stromal
9463,C_9464,Endothelial
9464,C_9465,Endothelial
9465,C_9466,Endothelial
9466,C_9467,Prolif_Invasive_Tumor
9467,C_9468,T_Cell_&_Tumor_Hybrid
9468,C_9469,Endothelial
9469,C_9470,Endothelial
9470,C_9471,Endothelial
9471,C_9472,CD8+_T_Cells
9472,C_9473,Prolif_Invasive_Tumor
9473,C_9474,Prolif_Invasive_Tumor
9474,C_9475,Stromal
9475,C_9476,CD8+_T_Cells
9476,C_9477,Stromal
9477,C_9478,Endothelial
9478,C_9479,B_Cells
9479,C_9480,Stromal
9480,C_9481,Prolif_Invasive_Tumor
9481,C_9482,Stromal
9482,C_9483,Stromal
9483,C_9484,Prolif_Invasive_Tumor
9484,C_9485,Prolif_Invasive_Tumor
9485,C_9486,Stromal
9486,C_9487,Stromal
9487,C_9488,Macrophages_1
9488,C_9489,Prolif_Invasive_Tumor
9489,C_9490,Stromal
9490,C_9491,T_Cell_&_Tumor_Hybrid
9491,C_9492,Endothelial
9492,C_9493,CD8+_T_Cells
9493,C_9494,Endothelial
9494,C_9495,Stromal
9495,C_9496,Stromal
9496,C_9497,Prolif_Invasive_Tumor
9497,C_9498,Endothelial
9498,C_9499,Prolif_Invasive_Tumor
9499,C_9500,Prolif_Invasive_Tumor
9500,C_9501,Prolif_Invasive_Tumor
9501,C_9502,Prolif_Invasive_Tumor
9502,C_9503,Stromal
9503,C_9504,Endothelial
9504,C_9505,Stromal
9505,C_9506,Prolif_Invasive_Tumor
9506,C_9507,Macrophages_1
9507,C_9508,Prolif_Invasive_Tumor
9508,C_9509,B_Cells
9509,C_9510,Stromal
9510,C_9511,Prolif_Invasive_Tumor
9511,C_9512,Prolif_Invasive_Tumor
9512,C_9513,Endothelial
9513,C_9514,T_Cell_&_Tumor_Hybrid
9514,C_9515,Endothelial
9515,C_9516,Stromal
9516,C_9517,Endothelial
9517,C_9518,Stromal
9518,C_9519,Stromal
9519,C_9520,Prolif_Invasive_Tumor
9520,C_9521,T_Cell_&_Tumor_Hybrid
9521,C_9522,Stromal
9522,C_9523,Endothelial
9523,C_9524,Stromal
9524,C_9525,Endothelial
9525,C_9526,Stromal
9526,C_9527,Endothelial
9527,C_9528,T_Cell_&_Tumor_Hybrid
9528,C_9529,Stromal
9529,C_9530,Endothelial
9530,C_9531,CD4+_T_Cells
9531,C_9532,Endothelial
9532,C_9533,Prolif_Invasive_Tumor
9533,C_9534,Macrophages_1
9534,C_9535,Prolif_Invasive_Tumor
9535,C_9536,CD8+_T_Cells
9536,C_9537,T_Cell_&_Tumor_Hybrid
9537,C_9538,Endothelial
9538,C_9539,Prolif_Invasive_Tumor
9539,C_9540,Macrophages_1
9540,C_9541,Endothelial
9541,C_9542,Stromal
9542,C_9543,Macrophages_1
9543,C_9544,Prolif_Invasive_Tumor
9544,C_9545,Stromal
9545,C_9546,Prolif_Invasive_Tumor
9546,C_9547,Macrophages_1
9547,C_9548,Macrophages_1
9548,C_9549,Prolif_Invasive_Tumor
9549,C_9550,CD8+_T_Cells
9550,C_9551,CD8+_T_Cells
9551,C_9552,Stromal
9552,C_9553,Macrophages_1
9553,C_9554,Stromal
9554,C_9555,Endothelial
9555,C_9556,Macrophages_1
9556,C_9557,T_Cell_&_Tumor_Hybrid
9557,C_9558,CD8+_T_Cells
9558,C_9559,Prolif_Invasive_Tumor
9559,C_9560,Endothelial
9560,C_9561,Endothelial
9561,C_9562,Prolif_Invasive_Tumor
9562,C_9563,Stromal
9563,C_9564,Prolif_Invasive_Tumor
9564,C_9565,Prolif_Invasive_Tumor
9565,C_9566,CD8+_T_Cells
9566,C_9567,Stromal
9567,C_9568,Stromal
9568,C_9569,Stromal
9569,C_9570,Prolif_Invasive_Tumor
9570,C_9571,Endothelial
9571,C_9572,T_Cell_&_Tumor_Hybrid
9572,C_9573,Prolif_Invasive_Tumor
9573,C_9574,T_Cell_&_Tumor_Hybrid
9574,C_9575,Endothelial
9575,C_9576,Stromal
9576,C_9577,CD4+_T_Cells
9577,C_9578,Stromal
9578,C_9579,CD8+_T_Cells
9579,C_9580,Prolif_Invasive_Tumor
9580,C_9581,T_Cell_&_Tumor_Hybrid
9581,C_9582,Endothelial
9582,C_9583,Prolif_Invasive_Tumor
9583,C_9584,Endothelial
9584,C_9585,Stromal
9585,C_9586,Prolif_Invasive_Tumor
9586,C_9587,Stromal
9587,C_9588,Stromal
9588,C_9589,Macrophages_1
9589,C_9590,Prolif_Invasive_Tumor
9590,C_9591,Macrophages_1
9591,C_9592,Macrophages_1
9592,C_9593,Macrophages_1
9593,C_9594,Endothelial
9594,C_9595,Endothelial
9595,C_9596,Endothelial
9596,C_9597,Prolif_Invasive_Tumor
9597,C_9598,Prolif_Invasive_Tumor
9598,C_9599,Macrophages_1
9599,C_9600,Stromal
9600,C_9601,Stromal
9601,C_9602,B_Cells
9602,C_9603,B_Cells
9603,C_9604,Endothelial
9604,C_9605,Macrophages_1
9605,C_9606,T_Cell_&_Tumor_Hybrid
9606,C_9607,Endothelial
9607,C_9608,CD4+_T_Cells
9608,C_9609,Macrophages_1
9609,C_9610,Stromal
9610,C_9611,Prolif_Invasive_Tumor
9611,C_9612,Prolif_Invasive_Tumor
9612,C_9613,Prolif_Invasive_Tumor
9613,C_9614,Prolif_Invasive_Tumor
9614,C_9615,Stromal
9615,C_9616,Stromal
9616,C_9617,Macrophages_1
9617,C_9618,Stromal
9618,C_9619,Macrophages_1
9619,C_9620,Endothelial
9620,C_9621,Stromal
9621,C_9622,Macrophages_1
9622,C_9623,Stromal
9623,C_9624,Stromal
9624,C_9625,Prolif_Invasive_Tumor
9625,C_9626,Stromal
9626,C_9627,Macrophages_1
9627,C_9628,Prolif_Invasive_Tumor
9628,C_9629,Prolif_Invasive_Tumor
9629,C_9630,Prolif_Invasive_Tumor
9630,C_9631,Stromal
9631,C_9632,Macrophages_1
9632,C_9633,Prolif_Invasive_Tumor
9633,C_9634,Endothelial
9634,C_9635,Stromal
9635,C_9636,Prolif_Invasive_Tumor
9636,C_9637,Stromal
9637,C_9638,Stromal
9638,C_9639,Stromal
9639,C_9640,Prolif_Invasive_Tumor
9640,C_9641,Macrophages_1
9641,C_9642,Endothelial
9642,C_9643,Endothelial
9643,C_9644,Prolif_Invasive_Tumor
9644,C_9645,Prolif_Invasive_Tumor
9645,C_9646,Prolif_Invasive_Tumor
9646,C_9647,Stromal
9647,C_9648,Prolif_Invasive_Tumor
9648,C_9649,Stromal
9649,C_9650,Macrophages_1
9650,C_9651,Macrophages_1
9651,C_9652,Stromal
9652,C_9653,Prolif_Invasive_Tumor
9653,C_9654,Prolif_Invasive_Tumor
9654,C_9655,Endothelial
9655,C_9656,Endothelial
9656,C_9657,Stromal
9657,C_9658,T_Cell_&_Tumor_Hybrid
9658,C_9659,Endothelial
9659,C_9660,Endothelial
9660,C_9661,Prolif_Invasive_Tumor
9661,C_9662,Macrophages_1
9662,C_9663,Macrophages_1
9663,C_9664,Prolif_Invasive_Tumor
9664,C_9665,Prolif_Invasive_Tumor
9665,C_9666,B_Cells
9666,C_9667,CD8+_T_Cells
9667,C_9668,Prolif_Invasive_Tumor
9668,C_9669,Prolif_Invasive_Tumor
9669,C_9670,Prolif_Invasive_Tumor
9670,C_9671,Stromal
9671,C_9672,Macrophages_1
9672,C_9673,Stromal
9673,C_9674,Endothelial
9674,C_9675,Stromal
9675,C_9676,Prolif_Invasive_Tumor
9676,C_9677,B_Cells
9677,C_9678,Endothelial
9678,C_9679,CD8+_T_Cells
9679,C_9680,Stromal
9680,C_9681,Macrophages_1
9681,C_9682,Prolif_Invasive_Tumor
9682,C_9683,Prolif_Invasive_Tumor
9683,C_9684,Endothelial
9684,C_9685,Prolif_Invasive_Tumor
9685,C_9686,Stromal
9686,C_9687,Prolif_Invasive_Tumor
9687,C_9688,Macrophages_1
9688,C_9689,Prolif_Invasive_Tumor
9689,C_9690,Stromal
9690,C_9691,Macrophages_1
9691,C_9692,CD4+_T_Cells
9692,C_9693,B_Cells
9693,C_9694,Prolif_Invasive_Tumor
9694,C_9695,Prolif_Invasive_Tumor
9695,C_9696,Prolif_Invasive_Tumor
9696,C_9697,Prolif_Invasive_Tumor
9697,C_9698,Prolif_Invasive_Tumor
9698,C_9699,Stromal
9699,C_9700,Stromal
9700,C_9701,Prolif_Invasive_Tumor
9701,C_9702,CD8+_T_Cells
9702,C_9703,Macrophages_1
9703,C_9704,Prolif_Invasive_Tumor
9704,C_9705,Endothelial
9705,C_9706,Stromal
9706,C_9707,T_Cell_&_Tumor_Hybrid
9707,C_9708,Endothelial
9708,C_9709,Endothelial
9709,C_9710,Prolif_Invasive_Tumor
9710,C_9711,Endothelial
9711,C_9712,Macrophages_1
9712,C_9713,Stromal
9713,C_9714,Macrophages_1
9714,C_9715,CD8+_T_Cells
9715,C_9716,Stromal
9716,C_9717,Stromal
9717,C_9718,Macrophages_1
9718,C_9719,Stromal
9719,C_9720,Stromal
9720,C_9721,Stromal
9721,C_9722,Stromal
9722,C_9723,Prolif_Invasive_Tumor
9723,C_9724,Prolif_Invasive_Tumor
9724,C_9725,Endothelial
9725,C_9726,Endothelial
9726,C_9727,Prolif_Invasive_Tumor
9727,C_9728,Prolif_Invasive_Tumor
9728,C_9729,Endothelial
9729,C_9730,Prolif_Invasive_Tumor
9730,C_9731,Macrophages_1
9731,C_9732,Prolif_Invasive_Tumor
9732,C_9733,Macrophages_1
9733,C_9734,Stromal
9734,C_9735,Macrophages_1
9735,C_9736,Endothelial
9736,C_9737,Macrophages_1
9737,C_9738,Stromal
9738,C_9739,Macrophages_1
9739,C_9740,Endothelial
9740,C_9741,CD4+_T_Cells
9741,C_9742,T_Cell_&_Tumor_Hybrid
9742,C_9743,Stromal
9743,C_9744,Stromal
9744,C_9745,Prolif_Invasive_Tumor
9745,C_9746,Stromal
9746,C_9747,Endothelial
9747,C_9748,Macrophages_1
9748,C_9749,Prolif_Invasive_Tumor
9749,C_9750,Macrophages_1
9750,C_9751,Prolif_Invasive_Tumor
9751,C_9752,Macrophages_1
9752,C_9753,Macrophages_1
9753,C_9754,Prolif_Invasive_Tumor
9754,C_9755,Prolif_Invasive_Tumor
9755,C_9756,Prolif_Invasive_Tumor
9756,C_9757,Endothelial
9757,C_9758,B_Cells
9758,C_9759,Stromal
9759,C_9760,Prolif_Invasive_Tumor
9760,C_9761,Macrophages_1
9761,C_9762,Prolif_Invasive_Tumor
9762,C_9763,Macrophages_1
9763,C_9764,Stromal
9764,C_9765,Endothelial
9765,C_9766,Endothelial
9766,C_9767,Prolif_Invasive_Tumor
9767,C_9768,Stromal
9768,C_9769,Stromal
9769,C_9770,Endothelial
9770,C_9771,Endothelial
9771,C_9772,Macrophages_1
9772,C_9773,Macrophages_1
9773,C_9774,Stromal
9774,C_9775,Stromal
9775,C_9776,Prolif_Invasive_Tumor
9776,C_9777,Prolif_Invasive_Tumor
9777,C_9778,Endothelial
9778,C_9779,Prolif_Invasive_Tumor
9779,C_9780,Macrophages_1
9780,C_9781,Prolif_Invasive_Tumor
9781,C_9782,Prolif_Invasive_Tumor
9782,C_9783,Prolif_Invasive_Tumor
9783,C_9784,Prolif_Invasive_Tumor
9784,C_9785,Macrophages_1
9785,C_9786,Prolif_Invasive_Tumor
9786,C_9787,CD8+_T_Cells
9787,C_9788,Prolif_Invasive_Tumor
9788,C_9789,Stromal
9789,C_9790,Endothelial
9790,C_9791,Stromal
9791,C_9792,Macrophages_1
9792,C_9793,B_Cells
9793,C_9794,Macrophages_1
9794,C_9795,Stromal
9795,C_9796,Prolif_Invasive_Tumor
9796,C_9797,Macrophages_1
9797,C_9798,Macrophages_1
9798,C_9799,Prolif_Invasive_Tumor
9799,C_9800,Endothelial
9800,C_9801,Endothelial
9801,C_9802,Prolif_Invasive_Tumor
9802,C_9803,Macrophages_1
9803,C_9804,Stromal
9804,C_9805,Stromal
9805,C_9806,Stromal
9806,C_9807,Endothelial
9807,C_9808,Stromal
9808,C_9809,Prolif_Invasive_Tumor
9809,C_9810,Stromal
9810,C_9811,Endothelial
9811,C_9812,Endothelial
9812,C_9813,Macrophages_1
9813,C_9814,Prolif_Invasive_Tumor
9814,C_9815,Prolif_Invasive_Tumor
9815,C_9816,Prolif_Invasive_Tumor
9816,C_9817,Endothelial
9817,C_9818,Stromal
9818,C_9819,B_Cells
9819,C_9820,Prolif_Invasive_Tumor
9820,C_9821,CD8+_T_Cells
9821,C_9822,Macrophages_1
9822,C_9823,Endothelial
9823,C_9824,Endothelial
9824,C_9825,Stromal
9825,C_9826,Prolif_Invasive_Tumor
9826,C_9827,Macrophages_1
9827,C_9828,CD8+_T_Cells
9828,C_9829,CD4+_T_Cells
9829,C_9830,Endothelial
9830,C_9831,Stromal
9831,C_9832,Prolif_Invasive_Tumor
9832,C_9833,Prolif_Invasive_Tumor
9833,C_9834,Macrophages_1
9834,C_9835,Endothelial
9835,C_9836,Prolif_Invasive_Tumor
9836,C_9837,Prolif_Invasive_Tumor
9837,C_9838,Macrophages_1
9838,C_9839,CD8+_T_Cells
9839,C_9840,Prolif_Invasive_Tumor
9840,C_9841,Endothelial
9841,C_9842,Prolif_Invasive_Tumor
9842,C_9843,Macrophages_1
9843,C_9844,Macrophages_1
9844,C_9845,Prolif_Invasive_Tumor
9845,C_9846,Prolif_Invasive_Tumor
9846,C_9847,Stromal
9847,C_9848,Macrophages_1
9848,C_9849,Prolif_Invasive_Tumor
9849,C_9850,Stromal
9850,C_9851,Prolif_Invasive_Tumor
9851,C_9852,Prolif_Invasive_Tumor
9852,C_9853,Stromal
9853,C_9854,Prolif_Invasive_Tumor
9854,C_9855,Stromal
9855,C_9856,Prolif_Invasive_Tumor
9856,C_9857,Macrophages_1
9857,C_9858,Stromal
9858,C_9859,Endothelial
9859,C_9860,Endothelial
9860,C_9861,CD4+_T_Cells
9861,C_9862,Prolif_Invasive_Tumor
9862,C_9863,Stromal
9863,C_9864,Endothelial
9864,C_9865,Prolif_Invasive_Tumor
9865,C_9866,Stromal
9866,C_9867,Macrophages_1
9867,C_9868,Prolif_Invasive_Tumor
9868,C_9869,Stromal
9869,C_9870,Macrophages_1
9870,C_9871,Macrophages_1
9871,C_9872,Prolif_Invasive_Tumor
9872,C_9873,Endothelial
9873,C_9874,Endothelial
9874,C_9875,Stromal
9875,C_9876,Stromal
9876,C_9877,Prolif_Invasive_Tumor
9877,C_9878,CD8+_T_Cells
9878,C_9879,Macrophages_1
9879,C_9880,Macrophages_1
9880,C_9881,Macrophages_1
9881,C_9882,Endothelial
9882,C_9883,Endothelial
9883,C_9884,Endothelial
9884,C_9885,Stromal
9885,C_9886,Stromal
9886,C_9887,CD8+_T_Cells
9887,C_9888,CD8+_T_Cells
9888,C_9889,T_Cell_&_Tumor_Hybrid
9889,C_9890,Macrophages_1
9890,C_9891,Prolif_Invasive_Tumor
9891,C_9892,Prolif_Invasive_Tumor
9892,C_9893,B_Cells
9893,C_9894,Endothelial
9894,C_9895,Prolif_Invasive_Tumor
9895,C_9896,Prolif_Invasive_Tumor
9896,C_9897,Prolif_Invasive_Tumor
9897,C_9898,Macrophages_1
9898,C_9899,Endothelial
9899,C_9900,Prolif_Invasive_Tumor
9900,C_9901,Stromal
9901,C_9902,T_Cell_&_Tumor_Hybrid
9902,C_9903,Stromal
9903,C_9904,Prolif_Invasive_Tumor
9904,C_9905,Endothelial
9905,C_9906,Macrophages_1
9906,C_9907,B_Cells
9907,C_9908,CD8+_T_Cells
9908,C_9909,Macrophages_1
9909,C_9910,Endothelial
9910,C_9911,Macrophages_1
9911,C_9912,CD8+_T_Cells
9912,C_9913,Prolif_Invasive_Tumor
9913,C_9914,CD8+_T_Cells
9914,C_9915,Prolif_Invasive_Tumor
9915,C_9916,Prolif_Invasive_Tumor
9916,C_9917,Endothelial
9917,C_9918,Macrophages_1
9918,C_9919,Prolif_Invasive_Tumor
9919,C_9920,Endothelial
9920,C_9921,Endothelial
9921,C_9922,Endothelial
9922,C_9923,T_Cell_&_Tumor_Hybrid
9923,C_9924,Endothelial
9924,C_9925,Prolif_Invasive_Tumor
9925,C_9926,Prolif_Invasive_Tumor
9926,C_9927,Prolif_Invasive_Tumor
9927,C_9928,Endothelial
9928,C_9929,Prolif_Invasive_Tumor
9929,C_9930,Prolif_Invasive_Tumor
9930,C_9931,Endothelial
9931,C_9932,Macrophages_1
9932,C_9933,Macrophages_1
9933,C_9934,Prolif_Invasive_Tumor
9934,C_9935,Prolif_Invasive_Tumor
9935,C_9936,Macrophages_1
