,Cell,Cell_type
19256,C_19257,Macrophages_1
19257,C_19258,Endothelial
19258,C_19259,Prolif_Invasive_Tumor
19259,C_19260,Macrophages_1
19260,C_19261,Prolif_Invasive_Tumor
19261,C_19262,Prolif_Invasive_Tumor
19262,C_19263,Prolif_Invasive_Tumor
19263,C_19264,Prolif_Invasive_Tumor
19264,C_19265,Endothelial
19265,C_19266,Prolif_Invasive_Tumor
19266,C_19267,Endothelial
19267,C_19268,T_Cell_&_Tumor_Hybrid
19268,C_19269,Macrophages_1
19269,C_19270,CD8+_T_Cells
19270,C_19271,Macrophages_1
19271,C_19272,Macrophages_1
19272,C_19273,B_Cells
19273,C_19274,CD8+_T_Cells
19274,C_19275,CD4+_T_Cells
19275,C_19276,Endothelial
19276,C_19277,Endothelial
19277,C_19278,Prolif_Invasive_Tumor
19278,C_19279,Endothelial
19279,C_19280,Prolif_Invasive_Tumor
19280,C_19281,Macrophages_1
19281,C_19282,Prolif_Invasive_Tumor
19282,C_19283,Prolif_Invasive_Tumor
19283,C_19284,Endothelial
19284,C_19285,Prolif_Invasive_Tumor
19285,C_19286,Endothelial
19286,C_19287,B_Cells
19287,C_19288,Endothelial
19288,C_19289,Endothelial
19289,C_19290,Prolif_Invasive_Tumor
19290,C_19291,Macrophages_1
19291,C_19292,Prolif_Invasive_Tumor
19292,C_19293,Prolif_Invasive_Tumor
19293,C_19294,Prolif_Invasive_Tumor
19294,C_19295,Endothelial
19295,C_19296,Endothelial
19296,C_19297,Prolif_Invasive_Tumor
19297,C_19298,Prolif_Invasive_Tumor
19298,C_19299,Prolif_Invasive_Tumor
19299,C_19300,Prolif_Invasive_Tumor
19300,C_19301,Endothelial
19301,C_19302,Endothelial
19302,C_19303,Endothelial
19303,C_19304,Endothelial
19304,C_19305,T_Cell_&_Tumor_Hybrid
19305,C_19306,Prolif_Invasive_Tumor
19306,C_19307,CD8+_T_Cells
19307,C_19308,Prolif_Invasive_Tumor
19308,C_19309,Prolif_Invasive_Tumor
19309,C_19310,Macrophages_1
19310,C_19311,Endothelial
19311,C_19312,Prolif_Invasive_Tumor
19312,C_19313,Macrophages_1
19313,C_19314,Endothelial
19314,C_19315,Prolif_Invasive_Tumor
19315,C_19316,Prolif_Invasive_Tumor
19316,C_19317,Prolif_Invasive_Tumor
19317,C_19318,Endothelial
19318,C_19319,Prolif_Invasive_Tumor
19319,C_19320,Macrophages_1
19320,C_19321,T_Cell_&_Tumor_Hybrid
19321,C_19322,Prolif_Invasive_Tumor
19322,C_19323,Prolif_Invasive_Tumor
19323,C_19324,Endothelial
19324,C_19325,Prolif_Invasive_Tumor
19325,C_19326,Endothelial
19326,C_19327,Endothelial
19327,C_19328,Prolif_Invasive_Tumor
19328,C_19329,Prolif_Invasive_Tumor
19329,C_19330,Prolif_Invasive_Tumor
19330,C_19331,Endothelial
19331,C_19332,Macrophages_1
19332,C_19333,Macrophages_1
19333,C_19334,Endothelial
19334,C_19335,B_Cells
19335,C_19336,Prolif_Invasive_Tumor
19336,C_19337,Endothelial
19337,C_19338,T_Cell_&_Tumor_Hybrid
19338,C_19339,Endothelial
19339,C_19340,Endothelial
19340,C_19341,B_Cells
19341,C_19342,T_Cell_&_Tumor_Hybrid
19342,C_19343,Endothelial
19343,C_19344,Prolif_Invasive_Tumor
19344,C_19345,Prolif_Invasive_Tumor
19345,C_19346,Endothelial
19346,C_19347,Macrophages_1
19347,C_19348,Macrophages_1
19348,C_19349,CD8+_T_Cells
19349,C_19350,T_Cell_&_Tumor_Hybrid
19350,C_19351,Prolif_Invasive_Tumor
19351,C_19352,Endothelial
19352,C_19353,Endothelial
19353,C_19354,Endothelial
19354,C_19355,CD8+_T_Cells
19355,C_19356,Prolif_Invasive_Tumor
19356,C_19357,Macrophages_1
19357,C_19358,Prolif_Invasive_Tumor
19358,C_19359,Prolif_Invasive_Tumor
19359,C_19360,T_Cell_&_Tumor_Hybrid
19360,C_19361,Endothelial
19361,C_19362,CD4+_T_Cells
19362,C_19363,Prolif_Invasive_Tumor
19363,C_19364,Prolif_Invasive_Tumor
19364,C_19365,Endothelial
19365,C_19366,CD8+_T_Cells
19366,C_19367,Endothelial
19367,C_19368,CD4+_T_Cells
19368,C_19369,Macrophages_1
19369,C_19370,Macrophages_1
19370,C_19371,B_Cells
19371,C_19372,Macrophages_1
19372,C_19373,Prolif_Invasive_Tumor
19373,C_19374,Prolif_Invasive_Tumor
19374,C_19375,Endothelial
19375,C_19376,Macrophages_1
19376,C_19377,Endothelial
19377,C_19378,Prolif_Invasive_Tumor
19378,C_19379,Macrophages_1
19379,C_19380,Prolif_Invasive_Tumor
19380,C_19381,Endothelial
19381,C_19382,CD8+_T_Cells
19382,C_19383,Prolif_Invasive_Tumor
19383,C_19384,Endothelial
19384,C_19385,Prolif_Invasive_Tumor
19385,C_19386,Macrophages_1
19386,C_19387,CD8+_T_Cells
19387,C_19388,CD8+_T_Cells
19388,C_19389,Prolif_Invasive_Tumor
19389,C_19390,Prolif_Invasive_Tumor
19390,C_19391,Prolif_Invasive_Tumor
19391,C_19392,Prolif_Invasive_Tumor
19392,C_19393,Prolif_Invasive_Tumor
19393,C_19394,Prolif_Invasive_Tumor
19394,C_19395,Prolif_Invasive_Tumor
19395,C_19396,B_Cells
19396,C_19397,Macrophages_1
19397,C_19398,Macrophages_1
19398,C_19399,Macrophages_1
19399,C_19400,Prolif_Invasive_Tumor
19400,C_19401,T_Cell_&_Tumor_Hybrid
19401,C_19402,Prolif_Invasive_Tumor
19402,C_19403,Prolif_Invasive_Tumor
19403,C_19404,Prolif_Invasive_Tumor
19404,C_19405,Prolif_Invasive_Tumor
19405,C_19406,CD8+_T_Cells
19406,C_19407,Prolif_Invasive_Tumor
19407,C_19408,Endothelial
19408,C_19409,Endothelial
19409,C_19410,Macrophages_1
19410,C_19411,CD8+_T_Cells
19411,C_19412,Endothelial
19412,C_19413,Endothelial
19413,C_19414,Endothelial
19414,C_19415,Prolif_Invasive_Tumor
19415,C_19416,Endothelial
19416,C_19417,Macrophages_1
19417,C_19418,T_Cell_&_Tumor_Hybrid
19418,C_19419,Endothelial
19419,C_19420,Endothelial
19420,C_19421,Prolif_Invasive_Tumor
19421,C_19422,Endothelial
19422,C_19423,Prolif_Invasive_Tumor
19423,C_19424,Endothelial
19424,C_19425,Prolif_Invasive_Tumor
19425,C_19426,Prolif_Invasive_Tumor
19426,C_19427,Prolif_Invasive_Tumor
19427,C_19428,Endothelial
19428,C_19429,Endothelial
19429,C_19430,Macrophages_1
19430,C_19431,Endothelial
19431,C_19432,Macrophages_1
19432,C_19433,Prolif_Invasive_Tumor
19433,C_19434,Prolif_Invasive_Tumor
19434,C_19435,Prolif_Invasive_Tumor
19435,C_19436,Endothelial
19436,C_19437,Macrophages_1
19437,C_19438,Macrophages_1
19438,C_19439,Prolif_Invasive_Tumor
19439,C_19440,Endothelial
19440,C_19441,Prolif_Invasive_Tumor
19441,C_19442,Endothelial
19442,C_19443,CD4+_T_Cells
19443,C_19444,Prolif_Invasive_Tumor
19444,C_19445,Endothelial
19445,C_19446,Prolif_Invasive_Tumor
19446,C_19447,Prolif_Invasive_Tumor
19447,C_19448,Prolif_Invasive_Tumor
19448,C_19449,Endothelial
19449,C_19450,Prolif_Invasive_Tumor
19450,C_19451,Endothelial
19451,C_19452,CD4+_T_Cells
19452,C_19453,Macrophages_1
19453,C_19454,CD8+_T_Cells
19454,C_19455,Endothelial
19455,C_19456,T_Cell_&_Tumor_Hybrid
19456,C_19457,Macrophages_1
19457,C_19458,CD4+_T_Cells
19458,C_19459,Prolif_Invasive_Tumor
19459,C_19460,Macrophages_1
19460,C_19461,Macrophages_1
19461,C_19462,Endothelial
19462,C_19463,Prolif_Invasive_Tumor
19463,C_19464,Endothelial
19464,C_19465,Endothelial
19465,C_19466,Macrophages_1
19466,C_19467,Prolif_Invasive_Tumor
19467,C_19468,Macrophages_1
19468,C_19469,Prolif_Invasive_Tumor
19469,C_19470,Prolif_Invasive_Tumor
19470,C_19471,Macrophages_1
19471,C_19472,Macrophages_1
19472,C_19473,Prolif_Invasive_Tumor
19473,C_19474,T_Cell_&_Tumor_Hybrid
19474,C_19475,Endothelial
19475,C_19476,Macrophages_1
19476,C_19477,Macrophages_1
19477,C_19478,Endothelial
19478,C_19479,Prolif_Invasive_Tumor
19479,C_19480,Prolif_Invasive_Tumor
19480,C_19481,Prolif_Invasive_Tumor
19481,C_19482,Macrophages_1
19482,C_19483,CD8+_T_Cells
19483,C_19484,Prolif_Invasive_Tumor
19484,C_19485,Prolif_Invasive_Tumor
19485,C_19486,B_Cells
19486,C_19487,Endothelial
19487,C_19488,Macrophages_1
19488,C_19489,Endothelial
19489,C_19490,Prolif_Invasive_Tumor
19490,C_19491,Endothelial
19491,C_19492,Prolif_Invasive_Tumor
19492,C_19493,Prolif_Invasive_Tumor
19493,C_19494,Prolif_Invasive_Tumor
19494,C_19495,Endothelial
19495,C_19496,Prolif_Invasive_Tumor
19496,C_19497,Macrophages_1
19497,C_19498,Prolif_Invasive_Tumor
19498,C_19499,CD8+_T_Cells
19499,C_19500,CD8+_T_Cells
19500,C_19501,Prolif_Invasive_Tumor
19501,C_19502,Prolif_Invasive_Tumor
19502,C_19503,CD4+_T_Cells
19503,C_19504,Endothelial
19504,C_19505,Prolif_Invasive_Tumor
19505,C_19506,Prolif_Invasive_Tumor
19506,C_19507,Endothelial
19507,C_19508,Endothelial
19508,C_19509,CD8+_T_Cells
19509,C_19510,T_Cell_&_Tumor_Hybrid
19510,C_19511,B_Cells
19511,C_19512,Endothelial
19512,C_19513,Prolif_Invasive_Tumor
19513,C_19514,Prolif_Invasive_Tumor
19514,C_19515,B_Cells
19515,C_19516,Prolif_Invasive_Tumor
19516,C_19517,Endothelial
19517,C_19518,Prolif_Invasive_Tumor
19518,C_19519,Prolif_Invasive_Tumor
19519,C_19520,Endothelial
19520,C_19521,Prolif_Invasive_Tumor
19521,C_19522,Prolif_Invasive_Tumor
19522,C_19523,Macrophages_1
19523,C_19524,Endothelial
19524,C_19525,Endothelial
19525,C_19526,Endothelial
19526,C_19527,Endothelial
19527,C_19528,Prolif_Invasive_Tumor
19528,C_19529,Prolif_Invasive_Tumor
19529,C_19530,Prolif_Invasive_Tumor
19530,C_19531,Endothelial
19531,C_19532,Macrophages_1
19532,C_19533,Prolif_Invasive_Tumor
19533,C_19534,Prolif_Invasive_Tumor
19534,C_19535,Endothelial
19535,C_19536,CD8+_T_Cells
19536,C_19537,CD4+_T_Cells
19537,C_19538,Macrophages_1
19538,C_19539,Prolif_Invasive_Tumor
19539,C_19540,B_Cells
19540,C_19541,Endothelial
19541,C_19542,T_Cell_&_Tumor_Hybrid
19542,C_19543,B_Cells
19543,C_19544,Macrophages_1
19544,C_19545,Macrophages_1
19545,C_19546,CD8+_T_Cells
19546,C_19547,Macrophages_1
19547,C_19548,Endothelial
19548,C_19549,Endothelial
19549,C_19550,Endothelial
19550,C_19551,Macrophages_1
19551,C_19552,Macrophages_1
19552,C_19553,Prolif_Invasive_Tumor
19553,C_19554,Prolif_Invasive_Tumor
19554,C_19555,Prolif_Invasive_Tumor
19555,C_19556,Macrophages_1
19556,C_19557,Prolif_Invasive_Tumor
19557,C_19558,Macrophages_1
19558,C_19559,Prolif_Invasive_Tumor
19559,C_19560,Macrophages_1
19560,C_19561,Prolif_Invasive_Tumor
19561,C_19562,B_Cells
19562,C_19563,Prolif_Invasive_Tumor
19563,C_19564,CD4+_T_Cells
19564,C_19565,Prolif_Invasive_Tumor
19565,C_19566,Prolif_Invasive_Tumor
19566,C_19567,CD8+_T_Cells
19567,C_19568,Prolif_Invasive_Tumor
19568,C_19569,Macrophages_1
19569,C_19570,CD4+_T_Cells
19570,C_19571,Prolif_Invasive_Tumor
19571,C_19572,Endothelial
19572,C_19573,Macrophages_1
19573,C_19574,Endothelial
19574,C_19575,Macrophages_1
19575,C_19576,Endothelial
19576,C_19577,Endothelial
19577,C_19578,Prolif_Invasive_Tumor
19578,C_19579,Prolif_Invasive_Tumor
19579,C_19580,Prolif_Invasive_Tumor
19580,C_19581,Prolif_Invasive_Tumor
19581,C_19582,Macrophages_1
19582,C_19583,Macrophages_1
19583,C_19584,Endothelial
19584,C_19585,Prolif_Invasive_Tumor
19585,C_19586,Prolif_Invasive_Tumor
19586,C_19587,Prolif_Invasive_Tumor
19587,C_19588,Prolif_Invasive_Tumor
19588,C_19589,Endothelial
19589,C_19590,Prolif_Invasive_Tumor
19590,C_19591,Macrophages_1
19591,C_19592,Prolif_Invasive_Tumor
19592,C_19593,Prolif_Invasive_Tumor
19593,C_19594,Endothelial
19594,C_19595,Prolif_Invasive_Tumor
19595,C_19596,Prolif_Invasive_Tumor
19596,C_19597,Prolif_Invasive_Tumor
19597,C_19598,Prolif_Invasive_Tumor
19598,C_19599,Prolif_Invasive_Tumor
19599,C_19600,Macrophages_1
19600,C_19601,Endothelial
19601,C_19602,Macrophages_1
19602,C_19603,Macrophages_1
19603,C_19604,Prolif_Invasive_Tumor
19604,C_19605,Endothelial
19605,C_19606,Macrophages_1
19606,C_19607,Prolif_Invasive_Tumor
19607,C_19608,Prolif_Invasive_Tumor
19608,C_19609,Prolif_Invasive_Tumor
19609,C_19610,Endothelial
19610,C_19611,Prolif_Invasive_Tumor
19611,C_19612,Macrophages_1
19612,C_19613,Prolif_Invasive_Tumor
19613,C_19614,CD8+_T_Cells
19614,C_19615,Macrophages_1
19615,C_19616,Prolif_Invasive_Tumor
19616,C_19617,Endothelial
19617,C_19618,Macrophages_1
19618,C_19619,Prolif_Invasive_Tumor
19619,C_19620,Prolif_Invasive_Tumor
19620,C_19621,Prolif_Invasive_Tumor
19621,C_19622,Prolif_Invasive_Tumor
19622,C_19623,T_Cell_&_Tumor_Hybrid
19623,C_19624,Prolif_Invasive_Tumor
19624,C_19625,Endothelial
19625,C_19626,Prolif_Invasive_Tumor
19626,C_19627,Macrophages_1
19627,C_19628,Endothelial
19628,C_19629,Macrophages_1
19629,C_19630,Endothelial
19630,C_19631,Prolif_Invasive_Tumor
19631,C_19632,Endothelial
19632,C_19633,Prolif_Invasive_Tumor
19633,C_19634,B_Cells
19634,C_19635,Endothelial
19635,C_19636,CD8+_T_Cells
19636,C_19637,Endothelial
19637,C_19638,Prolif_Invasive_Tumor
19638,C_19639,Macrophages_1
19639,C_19640,Macrophages_1
19640,C_19641,Prolif_Invasive_Tumor
19641,C_19642,Endothelial
19642,C_19643,Prolif_Invasive_Tumor
19643,C_19644,T_Cell_&_Tumor_Hybrid
19644,C_19645,Macrophages_1
19645,C_19646,T_Cell_&_Tumor_Hybrid
19646,C_19647,Prolif_Invasive_Tumor
19647,C_19648,T_Cell_&_Tumor_Hybrid
19648,C_19649,Prolif_Invasive_Tumor
19649,C_19650,CD8+_T_Cells
19650,C_19651,Macrophages_1
19651,C_19652,Prolif_Invasive_Tumor
19652,C_19653,Macrophages_1
19653,C_19654,Prolif_Invasive_Tumor
19654,C_19655,CD8+_T_Cells
19655,C_19656,Prolif_Invasive_Tumor
19656,C_19657,Macrophages_1
19657,C_19658,Prolif_Invasive_Tumor
19658,C_19659,CD8+_T_Cells
19659,C_19660,Macrophages_1
19660,C_19661,T_Cell_&_Tumor_Hybrid
19661,C_19662,Endothelial
19662,C_19663,Endothelial
19663,C_19664,Endothelial
19664,C_19665,Endothelial
19665,C_19666,Endothelial
19666,C_19667,Macrophages_1
19667,C_19668,Endothelial
19668,C_19669,Macrophages_1
19669,C_19670,Macrophages_1
19670,C_19671,Prolif_Invasive_Tumor
19671,C_19672,Endothelial
19672,C_19673,Prolif_Invasive_Tumor
19673,C_19674,Endothelial
19674,C_19675,Endothelial
19675,C_19676,B_Cells
19676,C_19677,Endothelial
19677,C_19678,CD8+_T_Cells
19678,C_19679,Macrophages_1
19679,C_19680,Prolif_Invasive_Tumor
19680,C_19681,Macrophages_1
19681,C_19682,Prolif_Invasive_Tumor
19682,C_19683,Macrophages_1
19683,C_19684,Prolif_Invasive_Tumor
19684,C_19685,Endothelial
19685,C_19686,Prolif_Invasive_Tumor
19686,C_19687,Prolif_Invasive_Tumor
19687,C_19688,Endothelial
19688,C_19689,Macrophages_1
19689,C_19690,Endothelial
19690,C_19691,Endothelial
19691,C_19692,Macrophages_1
19692,C_19693,Endothelial
19693,C_19694,Prolif_Invasive_Tumor
19694,C_19695,Endothelial
19695,C_19696,CD4+_T_Cells
19696,C_19697,Prolif_Invasive_Tumor
19697,C_19698,Endothelial
19698,C_19699,Endothelial
19699,C_19700,Macrophages_1
19700,C_19701,Endothelial
19701,C_19702,Macrophages_1
19702,C_19703,Endothelial
19703,C_19704,Macrophages_1
19704,C_19705,Prolif_Invasive_Tumor
19705,C_19706,Prolif_Invasive_Tumor
19706,C_19707,Endothelial
19707,C_19708,Macrophages_1
19708,C_19709,Macrophages_1
19709,C_19710,Prolif_Invasive_Tumor
19710,C_19711,Prolif_Invasive_Tumor
19711,C_19712,Macrophages_1
19712,C_19713,Prolif_Invasive_Tumor
19713,C_19714,Macrophages_1
19714,C_19715,Endothelial
19715,C_19716,Macrophages_1
19716,C_19717,CD8+_T_Cells
19717,C_19718,T_Cell_&_Tumor_Hybrid
19718,C_19719,CD4+_T_Cells
19719,C_19720,Macrophages_1
19720,C_19721,Prolif_Invasive_Tumor
19721,C_19722,CD8+_T_Cells
19722,C_19723,Endothelial
19723,C_19724,Macrophages_1
19724,C_19725,Prolif_Invasive_Tumor
19725,C_19726,Endothelial
19726,C_19727,Prolif_Invasive_Tumor
19727,C_19728,Macrophages_1
19728,C_19729,Prolif_Invasive_Tumor
19729,C_19730,Prolif_Invasive_Tumor
19730,C_19731,Macrophages_1
19731,C_19732,Prolif_Invasive_Tumor
19732,C_19733,Macrophages_1
19733,C_19734,Endothelial
19734,C_19735,Endothelial
19735,C_19736,Endothelial
19736,C_19737,Endothelial
19737,C_19738,CD8+_T_Cells
19738,C_19739,Prolif_Invasive_Tumor
19739,C_19740,Prolif_Invasive_Tumor
19740,C_19741,Macrophages_1
19741,C_19742,Endothelial
19742,C_19743,Prolif_Invasive_Tumor
19743,C_19744,Endothelial
19744,C_19745,Macrophages_1
19745,C_19746,CD4+_T_Cells
19746,C_19747,CD8+_T_Cells
19747,C_19748,Macrophages_1
19748,C_19749,Endothelial
19749,C_19750,T_Cell_&_Tumor_Hybrid
19750,C_19751,Prolif_Invasive_Tumor
19751,C_19752,Macrophages_1
19752,C_19753,Macrophages_1
19753,C_19754,Endothelial
19754,C_19755,Prolif_Invasive_Tumor
19755,C_19756,B_Cells
19756,C_19757,Macrophages_1
19757,C_19758,Macrophages_1
19758,C_19759,T_Cell_&_Tumor_Hybrid
19759,C_19760,CD8+_T_Cells
19760,C_19761,Prolif_Invasive_Tumor
19761,C_19762,Macrophages_1
19762,C_19763,Prolif_Invasive_Tumor
19763,C_19764,Macrophages_1
19764,C_19765,B_Cells
19765,C_19766,Macrophages_1
19766,C_19767,Macrophages_1
19767,C_19768,B_Cells
19768,C_19769,Prolif_Invasive_Tumor
19769,C_19770,CD4+_T_Cells
19770,C_19771,Endothelial
19771,C_19772,Prolif_Invasive_Tumor
19772,C_19773,Prolif_Invasive_Tumor
19773,C_19774,B_Cells
19774,C_19775,Endothelial
19775,C_19776,Macrophages_1
19776,C_19777,Macrophages_1
19777,C_19778,Prolif_Invasive_Tumor
19778,C_19779,Prolif_Invasive_Tumor
19779,C_19780,Prolif_Invasive_Tumor
19780,C_19781,Prolif_Invasive_Tumor
19781,C_19782,Macrophages_1
19782,C_19783,Macrophages_1
19783,C_19784,Endothelial
19784,C_19785,Prolif_Invasive_Tumor
19785,C_19786,Prolif_Invasive_Tumor
19786,C_19787,Prolif_Invasive_Tumor
19787,C_19788,Prolif_Invasive_Tumor
19788,C_19789,Prolif_Invasive_Tumor
19789,C_19790,Macrophages_1
19790,C_19791,Prolif_Invasive_Tumor
19791,C_19792,Endothelial
19792,C_19793,Endothelial
19793,C_19794,Endothelial
19794,C_19795,Prolif_Invasive_Tumor
19795,C_19796,Macrophages_1
19796,C_19797,Prolif_Invasive_Tumor
19797,C_19798,Macrophages_1
19798,C_19799,T_Cell_&_Tumor_Hybrid
19799,C_19800,Prolif_Invasive_Tumor
19800,C_19801,Prolif_Invasive_Tumor
19801,C_19802,Prolif_Invasive_Tumor
19802,C_19803,Prolif_Invasive_Tumor
19803,C_19804,Prolif_Invasive_Tumor
19804,C_19805,Endothelial
19805,C_19806,Prolif_Invasive_Tumor
19806,C_19807,Prolif_Invasive_Tumor
19807,C_19808,Endothelial
19808,C_19809,Prolif_Invasive_Tumor
19809,C_19810,Macrophages_1
19810,C_19811,Endothelial
19811,C_19812,Prolif_Invasive_Tumor
19812,C_19813,Endothelial
19813,C_19814,Prolif_Invasive_Tumor
19814,C_19815,Prolif_Invasive_Tumor
19815,C_19816,CD8+_T_Cells
19816,C_19817,Endothelial
19817,C_19818,Prolif_Invasive_Tumor
19818,C_19819,Macrophages_1
19819,C_19820,Endothelial
19820,C_19821,Prolif_Invasive_Tumor
19821,C_19822,CD8+_T_Cells
19822,C_19823,Prolif_Invasive_Tumor
19823,C_19824,Macrophages_1
19824,C_19825,Prolif_Invasive_Tumor
19825,C_19826,B_Cells
19826,C_19827,Macrophages_1
19827,C_19828,Macrophages_1
19828,C_19829,Macrophages_1
19829,C_19830,Endothelial
19830,C_19831,Endothelial
19831,C_19832,Endothelial
19832,C_19833,Endothelial
19833,C_19834,Prolif_Invasive_Tumor
19834,C_19835,CD4+_T_Cells
19835,C_19836,Prolif_Invasive_Tumor
19836,C_19837,B_Cells
19837,C_19838,T_Cell_&_Tumor_Hybrid
19838,C_19839,Prolif_Invasive_Tumor
19839,C_19840,Endothelial
19840,C_19841,Endothelial
19841,C_19842,Endothelial
19842,C_19843,Prolif_Invasive_Tumor
19843,C_19844,Prolif_Invasive_Tumor
19844,C_19845,Macrophages_1
19845,C_19846,CD8+_T_Cells
19846,C_19847,Prolif_Invasive_Tumor
19847,C_19848,Prolif_Invasive_Tumor
19848,C_19849,Endothelial
19849,C_19850,Macrophages_1
19850,C_19851,CD8+_T_Cells
19851,C_19852,Prolif_Invasive_Tumor
19852,C_19853,Endothelial
19853,C_19854,Prolif_Invasive_Tumor
19854,C_19855,Endothelial
19855,C_19856,Prolif_Invasive_Tumor
19856,C_19857,Prolif_Invasive_Tumor
19857,C_19858,Prolif_Invasive_Tumor
19858,C_19859,Macrophages_1
19859,C_19860,Macrophages_1
19860,C_19861,Prolif_Invasive_Tumor
19861,C_19862,Prolif_Invasive_Tumor
19862,C_19863,Prolif_Invasive_Tumor
19863,C_19864,Macrophages_1
19864,C_19865,Prolif_Invasive_Tumor
19865,C_19866,Prolif_Invasive_Tumor
19866,C_19867,Prolif_Invasive_Tumor
19867,C_19868,Prolif_Invasive_Tumor
19868,C_19869,Prolif_Invasive_Tumor
19869,C_19870,Macrophages_1
19870,C_19871,Prolif_Invasive_Tumor
19871,C_19872,T_Cell_&_Tumor_Hybrid
19872,C_19873,CD8+_T_Cells
19873,C_19874,Prolif_Invasive_Tumor
19874,C_19875,Macrophages_1
19875,C_19876,CD8+_T_Cells
19876,C_19877,Prolif_Invasive_Tumor
19877,C_19878,Prolif_Invasive_Tumor
19878,C_19879,T_Cell_&_Tumor_Hybrid
19879,C_19880,Endothelial
19880,C_19881,CD4+_T_Cells
19881,C_19882,Endothelial
19882,C_19883,Macrophages_1
19883,C_19884,Endothelial
19884,C_19885,Prolif_Invasive_Tumor
19885,C_19886,Prolif_Invasive_Tumor
19886,C_19887,Macrophages_1
19887,C_19888,Endothelial
19888,C_19889,Endothelial
19889,C_19890,Macrophages_1
19890,C_19891,Prolif_Invasive_Tumor
19891,C_19892,Macrophages_1
19892,C_19893,Prolif_Invasive_Tumor
19893,C_19894,Prolif_Invasive_Tumor
19894,C_19895,Endothelial
19895,C_19896,Endothelial
19896,C_19897,Endothelial
19897,C_19898,Endothelial
19898,C_19899,Prolif_Invasive_Tumor
19899,C_19900,Prolif_Invasive_Tumor
19900,C_19901,Macrophages_1
19901,C_19902,Macrophages_1
19902,C_19903,Endothelial
19903,C_19904,Endothelial
19904,C_19905,CD8+_T_Cells
19905,C_19906,Macrophages_1
19906,C_19907,Endothelial
19907,C_19908,B_Cells
19908,C_19909,Macrophages_1
19909,C_19910,B_Cells
19910,C_19911,B_Cells
19911,C_19912,Prolif_Invasive_Tumor
19912,C_19913,Macrophages_1
19913,C_19914,Endothelial
19914,C_19915,Endothelial
19915,C_19916,Endothelial
19916,C_19917,Endothelial
19917,C_19918,Endothelial
19918,C_19919,Macrophages_1
19919,C_19920,Endothelial
19920,C_19921,Macrophages_1
19921,C_19922,Endothelial
19922,C_19923,Endothelial
19923,C_19924,Endothelial
19924,C_19925,Macrophages_1
19925,C_19926,CD4+_T_Cells
19926,C_19927,Endothelial
19927,C_19928,Macrophages_1
19928,C_19929,CD8+_T_Cells
19929,C_19930,CD8+_T_Cells
19930,C_19931,Endothelial
19931,C_19932,Macrophages_1
19932,C_19933,Prolif_Invasive_Tumor
19933,C_19934,Prolif_Invasive_Tumor
19934,C_19935,CD8+_T_Cells
19935,C_19936,Endothelial
19936,C_19937,Endothelial
19937,C_19938,T_Cell_&_Tumor_Hybrid
19938,C_19939,Prolif_Invasive_Tumor
19939,C_19940,CD8+_T_Cells
19940,C_19941,Prolif_Invasive_Tumor
19941,C_19942,Prolif_Invasive_Tumor
19942,C_19943,CD8+_T_Cells
19943,C_19944,Macrophages_1
19944,C_19945,Macrophages_1
19945,C_19946,Macrophages_1
19946,C_19947,Endothelial
19947,C_19948,CD8+_T_Cells
19948,C_19949,Macrophages_1
19949,C_19950,Endothelial
19950,C_19951,Macrophages_1
19951,C_19952,Macrophages_1
19952,C_19953,Endothelial
19953,C_19954,T_Cell_&_Tumor_Hybrid
19954,C_19955,Prolif_Invasive_Tumor
19955,C_19956,Prolif_Invasive_Tumor
19956,C_19957,Prolif_Invasive_Tumor
19957,C_19958,Endothelial
19958,C_19959,Endothelial
19959,C_19960,Prolif_Invasive_Tumor
19960,C_19961,CD4+_T_Cells
19961,C_19962,Prolif_Invasive_Tumor
19962,C_19963,Prolif_Invasive_Tumor
19963,C_19964,Prolif_Invasive_Tumor
19964,C_19965,Prolif_Invasive_Tumor
19965,C_19966,Endothelial
19966,C_19967,Endothelial
19967,C_19968,Prolif_Invasive_Tumor
19968,C_19969,Prolif_Invasive_Tumor
19969,C_19970,Macrophages_1
19970,C_19971,Prolif_Invasive_Tumor
19971,C_19972,Endothelial
19972,C_19973,Endothelial
19973,C_19974,Endothelial
19974,C_19975,B_Cells
19975,C_19976,Macrophages_1
19976,C_19977,Macrophages_1
19977,C_19978,Endothelial
19978,C_19979,Endothelial
19979,C_19980,Prolif_Invasive_Tumor
19980,C_19981,Prolif_Invasive_Tumor
19981,C_19982,Endothelial
19982,C_19983,Endothelial
19983,C_19984,Macrophages_1
19984,C_19985,Prolif_Invasive_Tumor
19985,C_19986,Prolif_Invasive_Tumor
19986,C_19987,Macrophages_1
19987,C_19988,CD8+_T_Cells
19988,C_19989,T_Cell_&_Tumor_Hybrid
19989,C_19990,Prolif_Invasive_Tumor
19990,C_19991,T_Cell_&_Tumor_Hybrid
19991,C_19992,Endothelial
19992,C_19993,Prolif_Invasive_Tumor
19993,C_19994,Prolif_Invasive_Tumor
19994,C_19995,Prolif_Invasive_Tumor
19995,C_19996,Prolif_Invasive_Tumor
19996,C_19997,Endothelial
19997,C_19998,CD8+_T_Cells
19998,C_19999,Prolif_Invasive_Tumor
19999,C_20000,Endothelial
20000,C_20001,Prolif_Invasive_Tumor
20001,C_20002,Prolif_Invasive_Tumor
20002,C_20003,Prolif_Invasive_Tumor
